	name	tweet	affiliation	year	month
4365	Rep. Susan Davis	diverse teaching force would enhance public school systems experience success students #diversity	D	2015	2
4366	Senator Patty Murray	over-the-counter birth control may game-changer	D	2015	2
4367	Sen. Jeanne Shaheen	celebrating years nh primary proud state's tradition #nh100primary	D	2015	2
4368	Rep. Don Beyer	tune channel rt 8: dhs funding keeping students safe act	D	2015	2
4369	Rep. Emanuel Cleaver	#aca working people across #mo05 country families stay healthier easier access preventive care #peopleoverpolitics	D	2015	2
4370	Rep. Ed Perlmutter	need #studentaid hosting event sunday 1-3 pm help students complete #fasfa	D	2015	2
4371	Luis V. Gutierrez	none #hjc anti #immigration bills ever become law land	D	2015	2
4372	Brian Higgins	selma foot soldiers sacrifice perseverance inspired nation passage voting rights act #bhm	D	2015	2
4373	Debbie Stabenow	china japan cheat michigan loses	D	2015	2
4374	Sen Dianne Feinstein	senate intelligence committee holding hearing terrorist threats u abroad watch	D	2015	2
4375	David Cicilline	thx colonel arthur floru congrats incoming commander colonel walter	D	2015	2
4376	Gerry Connolly	w benjamin franklin biographer great conversation extraordinary original american	D	2015	2
4377	Earl Blumenauer	posted live trading news story highway funding	D	2015	2
4378	Senator Jon Tester	joining #veterans bill signing ceremony #clayhunt act tune	D	2015	2
4379	Paul Tonko	still must #endalz reps largest human cost country knows 2/2 #askdems	D	2015	2
4380	Rep Cedric Richmond	let's put americans back work building roads bridges country needs bigger paychecks better infrastructure #middleclassfirst	D	2015	2
4381	Chuck Schumer	got word premier safety agency headed metro north crash scene full investigation	D	2015	2
4382	Rep. Emanuel Cleaver	study explains  normative pressure move apart thoughts actions intensify 3/3 #civilityfridays	D	2015	2
4383	Rep. Roybal-Allard	introduced clean bill fund without anti-immigrant riders	D	2015	2
4384	Jim Himes	today darwin's 206th birthday sorry gop wouldn't take darwin day resolution today fact #darwinday2015 science matters	D	2015	2
4385	Hakeem Jeffries	many working families #brooklyn super sunday #affordablehousingnow	D	2015	2
4386	Rep. Rick Larsen	#aca working-people w preexisting conditions longer denied coverage including 36k kids wa 2nd district #peopleoverpolitics	D	2015	2
4387	Rep. Marcia L. Fudge	co-chair obesity taskforce i'm encouraged strong efforts end childhood obesity epidemic ohio across america	D	2015	2
4388	Senator Bob Menendez	appalled boris nemtsov's murder prayers w family fought democratic russia killers b brought justice	D	2015	2
4389	Earl Blumenauer	standing w leaders aaa chamber labor public transit promote bill fully funds infrastructure	D	2015	2
4390	Ed Markey	following new report  intro bill w protect drivers security #privacy vulnerabilities	D	2015	2
4391	Senator Joe Manchin	great news plans build berkeley co facility create hundreds permanent #wv jobs	D	2015	2
4392	Rep. Keith Ellison	#fhaworks fha saves new homebuyers average year lowering annual insurance premiums	D	2015	2
4393	Ed & Workforce Cmte	american manufacturer drew greenblatt government's policies hindering growth experiencing	D	2015	2
4394	Richard Blumenthal	remember liam mcgee special sadness  community leader hugely impressive integrity intellect dedication grace rb	D	2015	2
4395	Chuck Schumer	today right questions vaccines climate change restaurant hand washing new harper lee book could	D	2015	2
4396	Senator Ben Cardin	heading floor discuss #smallbrew act w small breweries #md employing 110,273 making great #mdbeer	D	2015	2
4397	Rep. Joe Crowley	great news ny  tipped workers receive 1st wage increase yrs must join dems #raisethewage	D	2015	2
4398	Ruben Gallego	thanks morning	D	2015	2
4399	Nancy Pelosi	whatever one  position #keystonexl cannot afford cut corners process protects communities	D	2015	2
4400	Rep. Ed Perlmutter	holding employees  paychecks hostage political motives immoral terrible governance #dontshutdownoursecurity	D	2015	2
4401	Jim Cooper	tennesseans die hospitals close result cruel state legislature 1/2	D	2015	2
4402	Senate Energy GOP	chairman applauds house action pass #keystonexl bill b c it's #timetobuild #4jobs say #yes2energy	D	2015	2
4403	Richard Blumenthal	u workers pay #socialsecurity tax income wealthiest exempt #scrapthecap	D	2015	2
4404	Steve Cohen	breaking news #wpcfdinner #memphis declared #america's top city barbecue blues basketball #gogrizz elvis civil rts museum	D	2015	2
4405	Sen Dianne Feinstein	comprehensive list #blackhistorymonth events throughout los angeles area	D	2015	2
4406	Steve Cohen	appreciate amb ron dermer visiting today enjoyed conversation israeli security issues	D	2015	2
4407	Senator Jeff Merkley	icymi new bill create jobs support oregonians brew darn good pint beer via	D	2015	2
4408	Bernie Sanders	today's news sen bernie sanders i-vt ):	D	2015	2
4409	Jose E. Serrano	voted favor awarding congressional gold medal foot soldiers civil rights movement #bhm #votingrights	D	2015	2
4410	Richard Blumenthal	standing fire dept recruits agree passing clean bill critical safety security	D	2015	2
4411	Rep. Nydia Velazquez	senate voted 98-2 consider clean #dhs funding bill house take immediately #dontshutdownoursecurity	D	2015	2
4412	Rep. Marcia L. Fudge	read letter senate judiciary committee chairman delayed ag confirmation loretta lynch	D	2015	2
4413	G. K. Butterfield	headed bipartisan meeting criminal justice reform	D	2015	2
4414	Senate Energy GOP	new poll shows majority american support #crudeoil #exports take look	D	2015	2
4415	Ruben Gallego	fue un honor reunirme hoy con el embajador de colombia los estados unidos luis carlos villegas	D	2015	2
4416	Jim Himes	nah maybe gi bill justifies socialism 	D	2015	2
4417	Nancy Pelosi	less hrs left let's vote clean long-term bill fund dhs #dontshutdownoursecurity	D	2015	2
4418	Rep. Terri A. Sewell	heart disease man  disease women die heart disease stroke let  make change #gored	D	2015	2
4419	Senator Jeff Merkley	glad see president veto destructive #keystonexl bill rt agree  right move #nokxl	D	2015	2
4420	Senator Chris Coons	important delaware -> heart u south african trade dispute serious game chicken #netde	D	2015	2
4421	Rep. Joe Crowley	inequality hurts us let  strengthen #socialsecurity  cut #scrapthecap	D	2015	2
4422	Rep. Joe Courtney	#clayhuntsavact signed law glad part important step improve mental health services veterans	D	2015	2
4423	Bernie Sanders	live committee hearing president's budget proposal watch	D	2015	2
4424	Sen. Maria Cantwell	cantwell young #12s fired can't wait kickoff #sb49 #weare12 #gohawks	D	2015	2
4425	Congressman Tim Ryan	today spoke crumbling roads bridges increasing infrastructure spending	D	2015	2
4426	Ed Markey	2.17 2pm est answer q's related #netneutrality fate open internet	D	2015	2
4427	Rep. John Yarmuth	bourbon bridges divides mt spkr boehner rep yarmuth bourbon barrel compromise reception	D	2015	2
4428	Congressman Tim Ryan	enjoyed visiting good friend real champion disabled disadvantaged children	D	2015	2
4429	Ed Markey	you're welcome  great news	D	2015	2
4430	Rep. Joe Crowley	heading house floor speak yet another #gop #aca repeal bill know it's tuesday #56andcounting	D	2015	2
4431	D Wasserman Schultz	president obama  time ... focus  best america agree	D	2015	2
4432	Richard Blumenthal	maria praeli impressive young woman peru   proud recognizing efforts	D	2015	2
4433	Gerry Connolly	great visit q herndon morning team help get federal business done	D	2015	2
4434	Michael F. Bennet	csu-led study shows risks co don't tackle climate change risks worsen longer wait it's time act	D	2015	2
4435	Chuck Schumer	best #sb49 commercial #likeagirl	D	2015	2
4436	Richard Blumenthal	 working see federal resources  brownfields program support greenwich specifically booth place rb	D	2015	2
4437	Nancy Pelosi	case missed live #pelosiatbrookings remarks need put #middleclassfirst	D	2015	2
4438	Richard Blumenthal	recent explosion family detention unacceptable nation laws also nation immigrants	D	2015	2
4439	Ways and Means Dems	truly help small businesses need enact tax reform unpaid-for #tax provisions	D	2015	2
4440	Senate Ag Democrats	 forget watch today  hearing live ag cmte website starts 9:30 est	D	2015	2
4441	Senator Jeff Merkley	example need fight protect big win student borrowers caught predatory debt trap	D	2015	2
4442	Rep. Rick Larsen	hearing today w cover job-creating #infrastructure investments	D	2015	2
4443	David Cicilline	safety us shouldn't game it's time gop fund stop trying deport dreamers #dontshutdownoursecurity	D	2015	2
4444	Eleanor H. Norton	joint house-senate hearing trying keep #cleanwateract dismembered republicans #protectcleanwater	D	2015	2
4445	Rep. Susan Davis	congressional women raise awareness heart health #gored #wearredday feb	D	2015	2
4446	Albio Sires	 preservation environment liberal conservative challenge it's common sense   ronald reagan	D	2015	2
4447	Ed Markey	isp providers said fcc  adoption title ii would influence ways co  invest #askedsusan	D	2015	2
4448	Congressman Tim Ryan	need pass long-term homeland security bill funding nation  security weeks dangerous shortsighted	D	2015	2
4449	Luis V. Gutierrez	hoy en del presidente obama avanzando para arreglar nuestro sistema de #inmigración lea aqui #latism	D	2015	2
4450	Gerry Connolly	proud receive top rating environmental votes congress	D	2015	2
4451	Rep. Terri A. Sewell	selma moving tribute dr king foot soldiers voting rights movement #oscars2015	D	2015	2
4452	Ed & Workforce Cmte	supports #studentsuccessact says restores proper balance btwn federal state local gov  public #education	D	2015	2
4453	Steny Hoyer	happy birthday friend california ranking member subcommittee water power oceans	D	2015	2
4454	Jose E. Serrano	keeping american families safe first responsibility congress urge republican colleagues #dontshutdownoursecurity	D	2015	2
4455	Gerry Connolly	stopped greater merrifield business association luncheon see friend kevin warhurst	D	2015	2
4456	Rep. Keith Ellison	#fhaworks half 113,000 mortgages 5th district insured fha	D	2015	2
4457	David Cicilline	wish	D	2015	2
4458	Jackie Speier	many hacks like #anthem admit private sector  solve problem #anthemhack	D	2015	2
4459	Senate Ag Democrats	thoughts go family toledo mayor michael collins toledo lost strong passionate leader tx work lake erie	D	2015	2
4460	Chuck Schumer	 original home iconic nabisco shredded wheat plant moving current home cambria #nytownoftheday	D	2015	2
4461	Bernie Sanders	coming 5pmet sen sanders talking president's #aumf request battle #isis	D	2015	2
4462	Ed Markey	 querying fossil fuel co  #climate denial orgs secret science funding w ?	D	2015	2
4463	Hakeem Jeffries	alleged terrorist plot bomb parts #coneyisland strikes close home	D	2015	2
4464	Brian Higgins	discussing peace bridge need create better way integrate economies wny ontario	D	2015	2
4465	Bernie Sanders	agree muslim nations play greater role battle islamic state weigh	D	2015	2
4466	Chuck Schumer	ferc must conduct independent review spectra pipeline's enviro safety impact permit w	D	2015	2
4467	Chuck Schumer	montague holds ny record snowfall one season recording 466.9 inches winter 1976 -1977 #nytownoftheday	D	2015	2
4468	Rep. Bobby Scott	 increase still significant exactly 3,000 adjusted inflation it's	D	2015	2
4469	Ruben Gallego	record llamas belong district strictly cattle congressional district #llamasontheloose	D	2015	2
4470	G. K. Butterfield	i'm proud introduce permanent investment health research act along w rep kathy castor learn	D	2015	2
4471	Rep. Keith Ellison	joined colleagues today call administration officials meet keep remittances lifeline somalia open	D	2015	2
4472	Nancy Pelosi	unanimously voted clean dhs funding bill avert manufactured crisis #dontshutdownoursecurity	D	2015	2
4473	Rep. Pete Aguilar	 san bernardino county voices heard c   yet read	D	2015	2
4474	Sheila Jackson Lee	11.4 million people either reenrolled signed first time  obama #11millionandcounting #acaworks	D	2015	2
4475	Brendan Boyle	progress good must #middleclassfirst hiring tops 200,000 5th straight month adp	D	2015	2
4476	Paul Tonko	gop bring clean funding bill floor vote gimmicks country party #dontshutdownoursecurity	D	2015	2
4477	Rep. Mia Love	looking forward cpac see	D	2015	2
4478	Senate Energy GOP	chairman continues fail king cove #alaska #ak #thisisouralaska	D	2015	2
4479	Ruben Gallego	gop corrupted bill w anti-immigrant poison pills want blame us #dontshutdownoursecurity	D	2015	2
4480	Claire McCaskill	jewish synagogue visited yesterday havana arch made miss stl	D	2015	2
4481	Steny Hoyer	today last day sign quality affordable health care visit #getcovered	D	2015	2
4482	Steny Hoyer	proud attend signing ceremony clay hunt veterans sav act expand access mental health programs vets	D	2015	2
4483	Science Committee	#nationalanthropologyday read support fund research important field	D	2015	2
4484	Ruben Gallego	bring clean dhs funding bill #dontshutdownoursecurity mcconnell house send us plan b dhs	D	2015	2
4485	Steve Cohen	tenn congressman stands tweet-shaming rudy giuliani saying obama doesn't love america via	D	2015	2
4486	Rep. Hank Johnson	pleased join ch #progressivecongress listen mondays 6-9	D	2015	2
4487	Richard Blumenthal	read rt op-ed wrote #netneutrality necessity	D	2015	2
4488	Rep. Zoe Lofgren	debated encryption backdoors years ago idea resounding failure	D	2015	2
4489	Bernie Sanders	happy birthday ronald reagan	D	2015	2
4490	Chellie Pingree	view maine state ferry first part commute #congress today #mepolitics	D	2015	2
4491	Rep. Gene Green	thx milby high school close foundation visiting us c	D	2015	2
4492	Sen. Debbie Stabenow	get well soon governor snyder	D	2015	2
4493	Richard Blumenthal	republicans congress need agree clean full funding bill safety security depend	D	2015	2
4494	Mark Warner	tax season ramps irs needs proactive preventing addressing identity theft fraudulent returns	D	2015	2
4495	Steve Cohen	disorder house warren zevon occurring usa less know better you'll #democrats	D	2015	2
4496	D Wasserman Schultz	work hard retirement  president obama  actions today help #protectyoursavings	D	2015	2
4497	Steny Hoyer	today  floor schedule house rs vote bill would undermine health safety environmental protections	D	2015	2
4498	D Wasserman Schultz	denver charlotte ... philadelphia #dnc2016	D	2015	2
4499	Rep. Betty McCollum	president obama announced amazing new initiative make public lands accessible children families	D	2015	2
4500	Senate Energy GOP	questions secretary hearing dept's fy budget	D	2015	2
4501	Sen Dianne Feinstein	two californians jillian dallin hand delivered boy scouts report nation office today	D	2015	2
4502	Dutch Ruppersberger	it's time constructive obstructive #dontshutdownoursecurity statement	D	2015	2
4503	Chuck Schumer	years ago hour puck dropped lake placid  miracle ice  perhaps greatest sports moment us history	D	2015	2
4504	Ruben Gallego	latinos don't turn backs families it's time freedom marry <3 <3 #unidos4love	D	2015	2
4505	Sen Dianne Feinstein	bill w would improve cancer detection dense breast tissue #worldcancerday	D	2015	2
4506	Chris Van Hollen	wake attacks france copenhagen elsewhere shld really playing politics w nat'l security	D	2015	2
4507	Rep. Don Beyer	joining ogr hearing 9am please tune rt dc #metro safety concerns watch	D	2015	2
4508	Adam Schiff	???? chúc m?ng n?m m?i ?? ? ?? ???? happy prosperous new year celebrating today	D	2015	2
4509	Senator Ben Cardin	great venue surrounded others committed ending opportunity divide #stem edu #youthspark	D	2015	2
4510	Ways and Means Dems	op-ed making trade fair	D	2015	2
4511	Rep. Joe Crowley	weeks republicans shut tell republicans stop playing games safety #dontshutdownoursecurity	D	2015	2
4512	Senator Ben Cardin	rt clean environment robust economy go side side #actonclimate	D	2015	2
4513	Senator Bob Menendez	hoy convoque al equipo iniciativas hispanas del sen para discutir prioridades legislativas de la comunidad latina	D	2015	2
4514	Senator Joe Manchin	great meet w sec mcdonald breakfast fri talk abt needs nation's veterans	D	2015	2
4515	Hakeem Jeffries	even #walmart decided raise employee wages every american	D	2015	2
4516	Brendan Boyle	dhs shutdown-fema's preps future disasters would crippled fema's employees would furloughed	D	2015	2
4517	Sheila Jackson Lee	even increased threats around world still holding security hostage ...	D	2015	2
4518	Nancy Pelosi	visiting w marines us interests section havana delegation work advance us-cuba relationship	D	2015	2
4519	Sen. Debbie Stabenow	today  announcement demonstrates unique role #michigan plays ensuring safety security nation	D	2015	2
4520	Brendan Boyle	philly office woodward st suite #105 ... 215-335-3355 ... offices open 4:30 today	D	2015	2
4521	Gerry Connolly	questioning witnesses dc fire house subcommittee hearing fatal dc metro smoke incident	D	2015	2
4522	Adam Schiff	president right veto #keystonexl bill would bypassed regulatory process exempt enviro protections created jobs	D	2015	2
4523	Rep. Susan Davis	honor legacy #rosaparks born today protecting right americans vote #blackhistorymonth	D	2015	2
4524	Rep. Rick Larsen	 republican sen ted cruz admits foolishly smoking pot teen it's free canada pay	D	2015	2
4525	Sheila Jackson Lee	tell gop pass clean bill #dontshutdownoursecurity else weeks 30k dhs employees furloughed	D	2015	2
4526	Hakeem Jeffries	irresponsible shutdown heading toward american people like runaway freight train	D	2015	2
4527	House OversightDems	families working harder thn ever worker productivity increasing never higher #wherearethewages	D	2015	2
4528	Senator Jack Reed	discussed importance community drug prevention efforts w reps advocates #ri	D	2015	2
4529	Bernie Sanders	rsvp attend join webcast sen sanders speaking monday feb #sandersatbrookings	D	2015	2
4530	Earl Blumenauer	speaking women leaders cannabis industry importance reforming marijuana laws congress	D	2015	2
4531	Sheila Jackson Lee	congresswoman sheila jackson lee sends letter leaders cdc fda asking public service ...	D	2015	2
4532	Sheila Jackson Lee	enough already news every day groundhog day gop's obamacare replacement	D	2015	2
4533	Rep. Roybal-Allard	let's pass clean bill #funddhs protect nation's security #dontshutdownoursecurity	D	2015	2
4534	Appropriations-Dems	starting momentarily leads hearing fy16 budget request	D	2015	2
4535	Appropriations-Dems	leads financial services hearing	D	2015	2
4536	Ruben Gallego	senate voted house anti #immigrationaction dhs funding bill it's time take clean funding bill	D	2015	2
4537	Bill Keating	would liked see money dispersed sooner however glad #fishing industry receive due 2of2	D	2015	2
4538	Rep. Hank Johnson	today's last day pay social security it's time change via #scrapthecap	D	2015	2
4539	Rep. Susan Davis	let  ensure school principals resources best amendment #hr5 #esea	D	2015	2
4540	Ruben Gallego	house gop blocked clean dhs funding bill 3rd time chose politics well-being america	D	2015	2
4541	Steve Cohen	congrats #selma best song #johnlegend incarceration remarks.failed war drugs mandatory minimums locking 2many.need commutations	D	2015	2
4542	Chuck Schumer	theodore dreiser  american tragedy based murder otselic-native grace brown buried #nytownoftheday	D	2015	2
4543	Senator Chris Coons	intvw w bbc last night bashar al assad's delusional interview conditions syria war isis	D	2015	2
4544	Paul Tonko	proud score nat'l environmental scorecard check votes #lcvscore	D	2015	2
4545	Bill Keating	participated capitol hill day panel discuss devastating effects prescription drug abuse #ma09	D	2015	2
4546	Luis V. Gutierrez	editorials via indignación para recordar indignation lest forget #latism #p2	D	2015	2
4547	Sen Dianne Feinstein	subcommittee hearing army corps engineers bureau reclamation budget	D	2015	2
4548	Albio Sires	congress must strengthen protections consumer data establish reasonable accountability measures businesses	D	2015	2
4549	Steny Hoyer	yesterday met w others discuss joint support bringing hq prince george  county #fbi2md	D	2015	2
4550	Gwen Moore	i'd anything keep children grandchildren safe agree w urge constituents vaccinate kids #vaccineswork	D	2015	2
4551	Rep. Jared Polis	days left #dhsshutdown republicans still refuse pass clean funding bill #dontshutdownoursecurity	D	2015	2
4552	Appropriations-Dems	saddened hear passed greatly missed thoughts prayers wife loved ones	D	2015	2
4553	Rep. Mia Love	#obamasaysno #keystonexl	D	2015	2
4554	Chuck Schumer	caucus signed letter pledging support clean spending bill we're playing politics neither gop	D	2015	2
4555	Senator Jon Tester	folks deserve know  food bill #monsanto #gefood #mtpol	D	2015	2
4556	Rep Cedric Richmond	today sent letter explaining concern coastal revenue sharing proposal	D	2015	2
4557	Jim Himes	we're name-calling really thought interested issues	D	2015	2
4558	Ed & Workforce Cmte	mr chairman know agree opportunity begins classroom	D	2015	2
4559	JEC Democrats	#gdp positive 3rd consecutive quarter #economy	D	2015	2
4560	Sheila Jackson Lee	six american teenagers witness bullying school day	D	2015	2
4561	Senator Patty Murray	many working families today  afford quality #childcare needs change #investinus	D	2015	2
4562	Rep. Hank Johnson	killing pigs goats answer need better troops #bestpracticesact #modernizemilitarymedicine	D	2015	2
4563	Rep. Frank Pallone	pleased announce nearly 11.5 support home visiting services pregnant women parents w young kids nj	D	2015	2
4564	Rep. Emanuel Cleaver	homeland security cannot afford three weeks uncertainty needs long-term funding certainty keep americans safe #funddhs	D	2015	2
4565	Ed Markey	#netneutrality fancy word non-discrimination #askedsusan	D	2015	2
4566	Rep Cedric Richmond	proud honor legacies #selma #bloodysunday #turnaroundtuesday #congressionalgoldmedal #bhm2015	D	2015	2
4567	Ed Markey	republicans manufacturing govt shutdown threats even us faces real threats safety national security #dontshutdownoursecurity	D	2015	2
4568	Jose E. Serrano	meeting washington office talk funding arecibo observatory	D	2015	2
4569	House OversightDems	happening today partner host forum economic policies threaten middle class	D	2015	2
4570	Steny Hoyer	happy birthday colleague arizona ranking member	D	2015	2
4571	Brian Higgins	thanks supporting accelerating biomedical research act introduced	D	2015	2
4572	David Cicilline	great dinner casimir pulaski club cf w mayor	D	2015	2
4573	Ed & Workforce Cmte	talks abt replacing current ineffective top-down policies w #studentsuccessact	D	2015	2
4574	Senator Patty Murray	news chairman alexander senator murray statement fixing child left behind #nclb	D	2015	2
4575	Bernie Sanders	corporations can't ways	D	2015	2
4576	Rep. Frank Pallone	show ur loved ones care #valentinesday make sure #getcovered tomorrow's deadline enroll	D	2015	2
4577	Rep. Keith Ellison	leaked cables show netanyahu  iran bomb claim contradicted mossad via	D	2015	2
4578	Ways and Means Dems	rt new republican alternative obamacare word-for-word copy last year's plan	D	2015	2
4579	Rep. Rick Larsen	continued record votes #keystonexl pipeline today rt agree	D	2015	2
4580	Richard Blumenthal	morning met booth place residents greenwich discuss concerns regarding contaminated soil	D	2015	2
4581	Al Franken	big news new proposed #fcc rule would enshrine #netneutrality protections extend mobile well	D	2015	2
4582	Rep. Marcia L. Fudge	frigid weather please check family friends neighbors risk may need help stay warm stay safe	D	2015	2
4583	Brian Higgins	smiles bright ub dental school gives back community via	D	2015	2
4584	Sheila Jackson Lee	press statement house republicans threaten department homeland security shutdown washington dc  ...	D	2015	2
4585	Sen. Debbie Stabenow	bill best chance halting #asiancarp come chicago waterway	D	2015	2
4586	Chuck Schumer	thanks everyone joined us today metro north site esp team excellent job difficult circumstances	D	2015	2
4587	Claire McCaskill	clear voted proceed debate immigration policy voted clean dhs funding vote move debate	D	2015	2
4588	Rep. Ed Perlmutter	#affordablecareact providing millions americans w quality affordable health care shouldn't undermined #peopleoverpolitics	D	2015	2
4589	Amy Klobuchar	thanks stopping minnesota's school boards great job getting kids ready success work life	D	2015	2
4590	Ruben Gallego	days left dhs shuts mayors former dhs secretaries agree need clean dhs funding bill #dontshutdownoursecurity	D	2015	2
4591	Gerry Connolly	joined letter citing concerns w drilling virginia	D	2015	2
4592	Ruben Gallego	potus #2016budget puts middle class families first promotes sustainable economic growth reduces deficit 1.8 trillion	D	2015	2
4593	Jackie Speier	working close military sex offender registry loophole #bipartisanship	D	2015	2
4594	Rep. John Yarmuth	great see many brave cold 9th annual african-american veterans dialogue morning	D	2015	2
4595	Ed Markey	corporate special interests  secretly peddle best junk science buy #climate	D	2015	2
4596	Carolyn  B. Maloney	thrilled today  history-making ruling huge win #netneutrality	D	2015	2
4597	Rep. Jared Polis	excited hosting telephone town hall w dep lab sec dir #nationaleconomiccouncil	D	2015	2
4598	Bernie Sanders	things become norm ...	D	2015	2
4599	Brian Higgins	sunday niagara falls go blue raise awareness colorectal cancer via	D	2015	2
4600	Paul Tonko	days left runs funding urge #dontshutdownoursecurity	D	2015	2
4601	Eleanor H. Norton	giving remarks celebrating women movement honored w incredible women civil rights leaders	D	2015	2
4602	Eliot Engel	sad hear passing leonard nimoy live long prosper #llap	D	2015	2
4603	Sen Dianne Feinstein	#protectcadesert bill creates sand snow national monument  135,000 acres desert floor mountain peaks	D	2015	2
4604	Albio Sires	february 15th deadline enroll healthcare plan information please visit	D	2015	2
4605	Mark DeSaulnier	thanks great tour science lesson #genomics #environment	D	2015	2
4606	Rep. Terri A. Sewell	preserving movement civil voting rights responsibility one 7th district take lightly #selma50	D	2015	2
4607	Rep. Stephen Lynch	#newengland narcotics enforcement officers association stopped discuss #substanceabuse education funding	D	2015	2
4608	Rep. Debbie Dingell	thanks national cancer prevention day must work together #stopcancer	D	2015	2
4609	Rep. Roybal-Allard	40th district high schoolers lucille roybal-allard student art competition entry deadline march pm info call 323-721-8790	D	2015	2
4610	Eleanor H. Norton	i'll w minutes tune	D	2015	2
4611	Office of Sen. Coons	look senator coons week ahead schedule february march	D	2015	2
4612	Al Franken	proud 1st u orchestra visit #cuba since pres obama anncd plans normalize relations al	D	2015	2
4613	Nancy Pelosi	amen  time wage equality united states america patricia arquette #oscars #womensucceed	D	2015	2
4614	Senator Jeff Merkley	great big news fcc propose stronger #netneutrality rules free open internet	D	2015	2
4615	Senator Joe Manchin	getting ready join minutes discuss funding tune	D	2015	2
4616	Rep. Marcia L. Fudge	evident #isis threat person nationality religion creed follow brutal extremist ideology	D	2015	2
4617	Debbie Stabenow	i'm glad sen mcconnell finally realizes funding dhs isn't debate politically charged issues	D	2015	2
4618	Brian Higgins	today met w officials peace bridge discuss need increased investment northern border	D	2015	2
4619	Adam Schiff	thank national environmental scorecard	D	2015	2
4620	Senator Joe Manchin	proud senate passed #clayhuntsavact improve mental health suicide prevention resources veterans	D	2015	2
4621	Debbie Stabenow	st joseph w sens peters donnelly highlight historic great lakes partnership	D	2015	2
4622	Steny Hoyer	gop  unpaid-for tax cuts add 93b deficit could provide yrs universal pre-k american children	D	2015	2
4623	Bonnie WatsonColeman	reading students frm maurice hawk elementary school #westwindsor earlier valentines vets event	D	2015	2
4624	Bernie Sanders	news sanders boehner excuses fund homeland security	D	2015	2
4625	Sheila Jackson Lee	vaccines immunizations save lives essential maintain public health economic national security american people	D	2015	2
4626	Rep. Keith Ellison	one important way counter violent extremism support #somalilifeline via	D	2015	2
4627	Luis V. Gutierrez	tell gop pass clean bill #dontshutdownoursecurity else weeks 30k dhs employees furloughed	D	2015	2
4628	Steve Cohen	 miss 2/15 #healthcare enrollment deadline #getcovered today learn #acaworks	D	2015	2
4629	Sheila Jackson Lee	gop's extremism gone far outrageous they'd vote block clean dhs funding bill #dontshutdownoursecurity	D	2015	2
4630	Senator Joe Manchin	wishing friend wv native happy birthday hes inspiration pilots everywhere including	D	2015	2
4631	Earl Blumenauer	way home first quick stop chicago keynote introduced cider act help industry grow ty	D	2015	2
4632	Senator Patty Murray	murray one choose health  loved one  health  economic security #hfanow	D	2015	2
4633	Rep. Don Beyer	great question rt support potus goal providing free early childhood care americans #askdon	D	2015	2
4634	Rep. Bobby Scott	honored recognized work criminal justice mental health	D	2015	2
4635	Rep. Stephen Lynch	used info role evaluating waste fraud abuse u programs #afghanistan	D	2015	2
4636	Rep. Don Beyer	thank rt support treating student loans like debt allowing refinanced	D	2015	2
4637	Rep. Jared Polis	great editorial supporting efforts bring #emailprivacy laws century	D	2015	2
4638	Bernie Sanders	coming 10:30 amet sen sanders speak #sandersatbrookings	D	2015	2
4639	Richard Blumenthal	 clear demand consumers believe gov require mandatory labeling #ge foods 	D	2015	2
4640	Senator Joe Manchin	sorry hear abt passing larry mckay great man fair reporter hearts go family wbqe family #wv	D	2015	2
4641	Sheila Jackson Lee	posted new photo facebook	D	2015	2
4642	Paul Tonko	tell gop pass clean bill #dontshutdownoursecurity else weeks 40k coast guard workers work without pay	D	2015	2
4643	Amy Klobuchar	thanks visit today making quality wool products mn since	D	2015	2
4644	Rep. Debbie Dingell	today 5:30 p: i'm hosting teletownhall w kathleen falk answer #getcovered q's join us	D	2015	2
4645	Nancy Pelosi	fr hesburgh fulfilled calling st francis preach gospel living faith service missed	D	2015	2
4646	Ed Markey	thanks q's countdown internet freedom day votes 2.26 protect #netneutrality let  keep fighting #askedsusan	D	2015	2
4647	Senator Ben Cardin	reintro'd #smallbrew act w small breweries create jobs stimulate local economy make good beer	D	2015	2
4648	Senator Patty Murray	join feb 7th seattle engage connect listen featured women speakers sign #likeagirl	D	2015	2
4649	Rep. Gene Green	looking forward tomorrow morning discussing #aca #adapt #budget #kxl	D	2015	2
4650	Rep. Terri A. Sewell	long modern day barriers voting sacred right must still protected #selma50	D	2015	2
4651	Rep. Keith Ellison	 yes yes could know work  yes i'm listening defense wage thieves	D	2015	2
4652	Steny Hoyer	days till runs funding gop needs stop playing political games #dontshutdownoursecurity	D	2015	2
4653	Senator Patty Murray	read murray statement proposed funding puget sound salmon recovery #wa	D	2015	2
4654	Bernie Sanders	it's time give america raise	D	2015	2
4655	Bernie Sanders	must read president's plan helps families sen bernie sanders	D	2015	2
4656	Sheila Jackson Lee	unidos love media campaign	D	2015	2
4657	Luis V. Gutierrez	uscis funded fees immigrants dhs shutdown doesn't stop #immigrationaction hurt security #dontshutdownoursecurity	D	2015	2
4658	Ways and Means Dems	obamacare-hater  find single true fact via	D	2015	2
4659	John Lewis	years ago today arrested first time protesting segregated lunch counters downtown nashville	D	2015	2
4660	Nita Lowey	weapons designed shooting mass don't belong streets schools malls offices #sayno2moreammo	D	2015	2
4661	Richard Blumenthal	read letter colleagues wrote ftc fcc regarding verizon  customer tracking technology	D	2015	2
