	name	tweet	affiliation	year	month
70110	Appropriations-Dems	starting leads subcommittee markup commerce justice science appropriations bill	D	2016	5
70111	Rep. Emanuel Cleaver	eibner walk line drive cap run 9th inning win	D	2016	5
70112	Mark DeSaulnier	thank #smartguns help reduce gun violence country	D	2016	5
70113	Rep. Keith Ellison	?	D	2016	5
70114	Amy Klobuchar	amazing mother's day story mom fought equal rights w willmar battery-operated socks ):	D	2016	5
70115	Rep. Keith Ellison	glad home back beautiful minneapolis	D	2016	5
70116	Steny Hoyer	deeply disappointed house gop  allow vote strike anti #lgbt measure #fy17ndaa	D	2016	5
70117	Brian Higgins	find prgrm volunteers work w city bflo	D	2016	5
70118	Rep. Keith Ellison	hoping learn something glen beck really might mistake they're trying fox guardian	D	2016	5
70119	Brendan Boyle	proud joined fellow calling #gop #doyourjob #zika #flintwatercrisis	D	2016	5
70120	Senator Patty Murray	murray  taken long i'm glad many republicans finally joined us open path move fwd week #zika	D	2016	5
70121	Rep. Ted Lieu	#hepaware take minutes find tested vaccinated viral #hepatitis	D	2016	5
70122	G. K. Butterfield	every qualified citizen deserves right vote vote counted #protectthevote	D	2016	5
70123	Bill Keating	honoring friend late wwii hero tommy ruggiero memorial day services #plymouth	D	2016	5
70124	Gwen Moore	poverty museum society #wd2016 #womenandgirls	D	2016	5
70125	Lloyd Doggett	participated avance's parent-child graduation celebration children starting right path success	D	2016	5
70126	Rep. Stephen Lynch	board also determines detainees eligibility transfer third country prosecution continued detention	D	2016	5
70127	Rep. Keith Ellison	wants let dishonest contractors steal employees try someone call	D	2016	5
70128	Richard Blumenthal	applaud senate appropriations committee approval 5m federal funding nat'l museum new london	D	2016	5
70129	Rep. Betty McCollum	celebrate #smallbizweek great stop coffee break support local business golden thyme	D	2016	5
70130	Rep. Don Beyer	week's #justthefacts efforts work agencies around world	D	2016	5
70131	Rep. Keith Ellison	olga viso leader minneapolis walker arts center nea boardmember briefing staff public investments arts	D	2016	5
70132	Armed Services	missing rip-its markup	D	2016	5
70133	Rep. Roybal-Allard	host free financial literacy seminar bell sat 5/21 register	D	2016	5
70134	Senator Jeff Merkley	must come together support harney county community continue heal rebuild months ahead	D	2016	5
70135	Steve Cohen	#memorialday2016 pay tribute brave men women #military whose #commitment #courage #sacrifice kept us safe	D	2016	5
70136	Senator Patty Murray	families rely wages earners ever women likely primary breadwinner #whatmomsneed raise	D	2016	5
70137	Rep. Frank Pallone	stopped center urge support	D	2016	5
70138	Rep. Jared Polis	a1 parents want best kids kids different #parentssay	D	2016	5
70139	Bernie Sanders	must go beyond fine speeches we're serious protecting needs veterans they've protected us must protect	D	2016	5
70140	Bernie Sanders	it's absurd last years wealth americans increased owned bottom million americans	D	2016	5
70141	Luis V. Gutierrez	proposed rule fee waivers could open door eligible immigrants citizenship #twill #p2	D	2016	5
70142	David Cicilline	great celebration groundbreaking research done veterans owe everything good w	D	2016	5
70143	Ed & Workforce Cmte	icymi house passed resolution block #fiduciaryrule protect access affordable retirement advice ?	D	2016	5
70144	Rep. Don Beyer	knowledge pluto scant leisa dennis reuter team  infrared spectrometer made year voyage	D	2016	5
70145	Rep. Nydia Velazquez	statement say decided vote bill	D	2016	5
70146	Congressman Al Green	heavy rains possible floods houston area reminder h r could mitigate eliminate good deal flooding	D	2016	5
70147	Senator Chris Coons	great speak child survival prayer bfast abt help children around globe	D	2016	5
70148	SenateEnergyDems	new bill would make 340,000 acres existing federal lands off-limits #mining #methowvalley	D	2016	5
70149	Bobby L. Rush	csu president dr.thomas calhoun business changing narrative school's future	D	2016	5
70150	SenateEnergyDems	better buildings challenge partners set achieve least energy reduction next years cc #bbsummit2016	D	2016	5
70151	Rep. Keith Ellison	union membership fallen top gets larger share income epi	D	2016	5
70152	Rep. Norma Torres	heartbreaking story thx officers showing compassion comforting baby	D	2016	5
70153	Rep. Don Beyer	i'll washington journal 7:45 taking questions callers watch stream	D	2016	5
70154	Richard Blumenthal	train traffic delays caused norwalk bridge failure show urgent need rebuild infrastructure smart investment ct	D	2016	5
70155	Bernie Sanders	want social security fully solvent future generations must lift cap taxable income 250,000	D	2016	5
70156	Rep. Don Beyer	live #periscope press conference introduce #freedomofreligionact #actforfreedomofreligion	D	2016	5
70157	Rep. Jared Polis	hr unanimously passed house bill protects nations vulnerable citizens #opioidepidemic	D	2016	5
70158	Rep. Emanuel Cleaver	dwyer equalizer 74th minute	D	2016	5
70159	RepBThompson	today wrote letter ncaa asking review hb advise 	D	2016	5
70160	Sen Dianne Feinstein	3/3 hope conveys message global leaders must everything possible avoid use nuclear weapons	D	2016	5
70161	Hakeem Jeffries	successful #voting rights forum earlier today #fixthevra	D	2016	5
70162	Senator Patty Murray	need nine justices serving highest court land  american people deserve fully-functioning supreme court #doyourjob	D	2016	5
70163	Rep. Stephen Lynch	joined families #weymouth #braintree #quincy tell oppose proposed #weymouth compressor station	D	2016	5
70164	Eleanor H. Norton	roundtable 6pm gives residents chance learn job small biz ops dc federal construction projects	D	2016	5
70165	Paul Tonko	proof #tpp disaster historically inaccurately rosy itc predictions worse usual	D	2016	5
70166	Congressman Tim Ryan	it's almost may hopefully year national bartter syndrome day happy cosponsor leg make	D	2016	5
70167	Senator Patty Murray	murray cdc monitoring almost expecting mothers possible #zika infections  public health emergency demands action	D	2016	5
70168	Linda T. Sánchez	gop #benghazi cmte obsessed chasing unfounded conspiracy theories interested truth	D	2016	5
70169	Amy Klobuchar	spoke senate floor need action combat zika virus puerto rican man infected w virus died can't sit around wait outbreak	D	2016	5
70170	Senator Patty Murray	sasca would expand access examiner services develop national standards care survivors sexual assault	D	2016	5
70171	Ways and Means Dems	beginning 2:00 pm markup hospital bill tanf legislation deposition transcript watch live	D	2016	5
70172	Appropriations-Dems	cutting sec irs harm honest taxpayers hurt efforts prevent financial abuses	D	2016	5
70173	Nancy Pelosi	talks shocked hateful divisive rhetoric chose push discrimination #ndaa	D	2016	5
70174	Steve Cohen	#dejavu #tn ga re-forms tn #racing commission repeal last year long line state sens led passing law create #tbt	D	2016	5
70175	Rep. Rick Larsen	men's jv4 gets 2nd heat natl championship semi-finals men's v4 womens jv8 coming soon	D	2016	5
70176	Armed Services	live edt seapower readiness hearing navy force structure readiness perspectives fleet watch live	D	2016	5
70177	Rep. Don Beyer	 freedom religious discrimination response challenges extremes american political discourse	D	2016	5
70178	Science Committee	happening hearing examining #doe office	D	2016	5
70179	Adam Schiff	voted #ndaa wanted explain	D	2016	5
70180	Rep. Pete Aguilar	never forget #holocaustremembranceday	D	2016	5
70181	Bernie Sanders	it's absurd wealthiest country history world half older workers retirement savings	D	2016	5
70182	Rep. Don Beyer	made ultimate sacrifice families forgotten thank #memorialday	D	2016	5
70183	Rep. Keith Ellison	warby parker takes luxottica monoply	D	2016	5
70184	House OversightDems	administrator neffenger testified last november #tsa faces  critical turning point  agree	D	2016	5
70185	Rep. Emanuel Cleaver	despite current direction maybe congress land common ground #civilityfridays	D	2016	5
70186	Nancy Pelosi	privilege host #veterans roundtable w hear challenges returned servicemembers	D	2016	5
70187	Rep. Don Beyer	zika flint water emergency opioid abuse epidemic fiscal situation #puertoricocrisis need addressed	D	2016	5
70188	Donald Norcross	somber #memorialday observance #veterans cemetery remember fallen heroes ? ?	D	2016	5
70189	Donald Norcross	processing staging area start #commencement ceremony #graduation	D	2016	5
70190	Rep. Emanuel Cleaver	great throw dyson	D	2016	5
70191	Pete Aguilar	proud receive endorsement sun retain aguilar 31st congressional district endorsement	D	2016	5
70192	Richard Blumenthal	humbled speak today's wall honor ceremony ct capitol  honoring ct troops lost iraq afghanistan	D	2016	5
70193	Jackie Speier	regs #ecigarettes finally pass nearly banning sales minors helping keep kids safe poisoning	D	2016	5
70194	Gerry Connolly	speaking young professionals summit participants pwc value authenticity leadership	D	2016	5
70195	Kathleen Rice	thanks bringing advocates #ny04 dc today discuss efforts combat #diabetes #obesity	D	2016	5
70196	Lloyd Doggett	pleased meet w texas team continue promoting latinos arts	D	2016	5
70197	Senator Bob Menendez	video great recap #scotus rally #dapa #daca fight families mass deportations continues	D	2016	5
70198	Chellie Pingree	that's great thanks helping lead way	D	2016	5
70199	Brendan Boyle	happy birthday	D	2016	5
70200	Gregory Meeks	congratulations election london's next city's first muslim mayor	D	2016	5
70201	Paul Tonko	#tpp itc report predicts worsening trade balance sectors #stoptpp	D	2016	5
70202	Senator Joe Manchin	honored welcome courageous #wv vets c visit memorials photos	D	2016	5
70203	Rep. Jared Polis	join 3pm today talk #parentssay #charterschools	D	2016	5
70204	Rep. Brendan Boyle	thanks stopping dc office last week #alsawarenessmonth	D	2016	5
70205	D Wasserman Schultz	lincoln team rivals trump would team ... one	D	2016	5
70206	Rep. Joe Courtney	congrats 1st class grads eastern ct manufacturing pipeline-many come	D	2016	5
70207	Bernie Sanders	it's obscene big bank executives much spend millions lobbying raising minimum wage	D	2016	5
70208	David Cicilline	headed johnnycake breakfast sponsored dem town committee community center commons come join us	D	2016	5
70209	Senator Jeff Merkley	come playyy #neverdoubt rip city game two bounceback time let's #goblazers	D	2016	5
70210	Senator Patty Murray	new study shows odds child w microcephaly result #zika could high women infected 1st trimester	D	2016	5
70211	Senator Jeff Merkley	cool see #smallbizleaders mike kenneth representing oregon today	D	2016	5
70212	Brendan Boyle	vote yes	D	2016	5
70213	D Wasserman Schultz	shameful treatment vets trump wants commander chief	D	2016	5
70214	Rep. Norma Torres	congratulations joyce tony rialto senior prom queen king looking good	D	2016	5
70215	Rep. Gene Green	thank much	D	2016	5
70216	Chuck Schumer	ecuador recovers us grant temp protected status ecuadorian nationals it's still dangerous return home	D	2016	5
70217	Joaquin Castro	thank everyone #soe2016 whose work saving lives expanding opportunity nation	D	2016	5
70218	Steny Hoyer	wishing happy birthday friend ranking member subcommittee constitution civil justice	D	2016	5
70219	Brian Higgins	#teacherappreciationday thank mr ryan teachers dedicate careers children	D	2016	5
70220	Rep. Ted Lieu	2day postal service reform hearing asked qs mail issues #ca33	D	2016	5
70221	Jim Himes	old greenwich	D	2016	5
70222	Rep. Joe Crowley	support amendment protect #lgbt americans-govt shouldn't business w companies discriminate #wearewithyou	D	2016	5
70223	Bernie Sanders	ruling class knows fight decent wages education right social security win divide us win	D	2016	5
70224	Armed Services	still understand democratic congress thing ... call gimmick #fy17ndaa	D	2016	5
70225	Rep. Jared Polis	 fact different presidents supreme court nominees confirmed presidential election years	D	2016	5
70226	Steve Cohen	appreciate recognition.we need logical science-based laws spirit life liberty pursuit happiness	D	2016	5
70227	Ben Ray Lujan	#womensucceed agenda promotes policies ensure working parents access affordable high-quality #childcarenow	D	2016	5
70228	Congressman Tim Ryan	plant significant chapter mahoning valley  emerging comeback story future us energy	D	2016	5
70229	Rep. Nydia Velazquez	tentative agreement #chinatown residents bowery promising tenants whole community	D	2016	5
70230	Jim Himes	yep	D	2016	5
70231	G. K. Butterfield	thanks kipp jazz ensemble helping kick state district address tonight	D	2016	5
70232	Luis V. Gutierrez	new face gop came hill interview msnbc's erica hill today #twill #p2	D	2016	5
70233	Senator Jeff Merkley	gop partisan #scotus blockade unacceptable  number cases justices accepted fallen #doyourjob	D	2016	5
70234	Appropriations-Dems	offers amendment increase funding members representational allowance order make staff pay competitive	D	2016	5
70235	Gerry Connolly	talking tpp politics trade us-japan relations addressing severe anxiety abroad abt us prez election	D	2016	5
70236	Brendan Boyle	curious trump sanders supporters common	D	2016	5
70237	Sandy Levin	joined house senate dems calling gop #doyourjob zika #flintwatercrisis #opioidepidemic	D	2016	5
70238	Rep. Stephen Lynch	thanks honorary degree honored participate commencement alongside class #nelcomm16	D	2016	5
70239	Jackie Speier	#asianamericanheritagemonth let  preserve cultural history support asian american war heroes	D	2016	5
70240	Adam Schiff	dubious honor sure #congratsorsomething	D	2016	5
70241	Bernie Sanders	restructuring puerto rico's debt must best interest 3.5 million u citizens wall street vulture capitalists	D	2016	5
70242	Amy Klobuchar	met w great group high school students safety leaders researchers advocates highlight dangers distracted driving thank	D	2016	5
70243	Armed Services	take budget approach democratic leadership ... #fy17ndaa	D	2016	5
70244	Bernie Sanders	cost war battle continue last veteran receives care benefits deserve	D	2016	5
70245	Rep. Jared Polis	happy memorial day please take moment reflect marvel patriotism sacrifice fallen	D	2016	5
70246	Brian Higgins	new buffalo va unit built construction materials unit built love veterans	D	2016	5
70247	Bernie Sanders	parent send sick child school can't take day work need paid family leave america	D	2016	5
70248	Bonnie WatsonColeman	suicide 3rd leading cause death young people ages 15-25 suicide prevention lifeline #mhm2016 #endstigma	D	2016	5
70249	Debbie Stabenow	rooting economic collapse outrageous shows yet last thing michigan families need #trump	D	2016	5
70250	Senator Jeff Merkley	#nationalsmallbusinessweek trivia #orsmallbiz funded thanks crowdfunding answer 	D	2016	5
70251	Rep. Emanuel Cleaver	african-americans work tech companies hold sizable government contracts 4.3 #cbctech2020	D	2016	5
70252	Rep. Bobby Scott	nice discuss today's forum issues w	D	2016	5
70253	Rep. Diana DeGette	article shows gop attacks women's health w false narrative good read	D	2016	5
70254	Senator Jon Tester	want learn garbanzo beans elementary school musicians find bison bones #mtpol	D	2016	5
70255	Rep. Brendan Boyle	norristown office grand opening saturday may	D	2016	5
70256	Gerry Connolly	stopped thank volunteers staff work saves lives every day	D	2016	5
70257	Amy Klobuchar	great news mn pensioners treasury department rejects plan would cut pensions much	D	2016	5
70258	Donald Norcross	member pleasure meeting exec dir advocate #lgbt rights	D	2016	5
70259	Rep. Roybal-Allard	#internationaldayoffamilies let  #standforwelcome kids mothers fleeing dangerous homes	D	2016	5
70260	Rep. Don Beyer	#metro major transit system u without dedicated funding source	D	2016	5
70261	Rep. Emanuel Cleaver	everything need know new overtime rule works ? #thanksobama	D	2016	5
70262	David Cicilline	great meeting today w constituent bobby forster discuss bill giving terminally ill patients access potentially life saving drugs	D	2016	5
70263	SenateEnergyDems	years #deepwaterhorizon must incorporate new #oil spill science leasing decision-making processes	D	2016	5
70264	Sen. Debbie Stabenow	honored receive conservation champion award chair pete walters state dir helen taylor	D	2016	5
70265	Rep. Terri A. Sewell	nc naacp ben jerry's hold rally reveal new ice cream flavor news wcti newschannel	D	2016	5
70266	Senator Chris Coons	worked make sure africa lifted unfair tariffs us chicken w china countries	D	2016	5
70267	Senator Jon Tester	listen learn tractor therapy protecting privacy strengthening western way life #mtpol	D	2016	5
70268	Appropriations-Dems	sending military dangerous places earth w plan pay salaries support mission height irresponsibility	D	2016	5
70269	Rep. Diana DeGette	house votes week #opioidepidemic bills #opioid addiction fight requires new funding	D	2016	5
70270	Ed Markey	cancel future offshore oil drilling lease sales permanently protect #arctic	D	2016	5
70271	David Cicilline	happy spectacular legislative director family welcome baby boy today	D	2016	5
70272	Rep. Joe Crowley	today #momsequalpay day moms pay catches dads earned	D	2016	5
70273	Rep. Nydia Velazquez	#yomhashoah honor millions lost #holocaust promise resist hate commit never letting evil ever occur	D	2016	5
70274	Carolyn  B. Maloney	#smallbusinessweek small business support investing small businesses act	D	2016	5
70275	Rep. Marcia L. Fudge	commend graduates today  persevered made finish line congratulations	D	2016	5
70276	Brian Higgins	maps frightening number opioid related deaths erie county	D	2016	5
70277	Rep. Keith Ellison	speaking eloquently muslim civic engagement opposing anti-muslim hate	D	2016	5
70278	Congressman Tim Ryan	thank work	D	2016	5
70279	Rep. Don Beyer	none crises new congress months act instead recess	D	2016	5
70280	Sandy Levin	congratulations good friend receiving elie weisel award #ushmm  highest honor 	D	2016	5
70281	Rep. Stephen Lynch	amendment expands grants provide developing implementing expanding programs ensure security opioids medical facilities	D	2016	5
70282	Nancy Pelosi	let's pass equality act one state risk discriminated #equalityforward	D	2016	5
70283	Eleanor H. Norton	top next week's house vote repeal dc budget autonomy house subcommittee vote dc  appropriations bill next wednesday	D	2016	5
70284	Rep. Keith Ellison	say need tpp compete global world problem isn't trade it's isds food inspection medical patent extension etc	D	2016	5
70285	Rep. Bobby Scott	enjoyed sitting discuss congress best address nation's opioid epidemic	D	2016	5
70286	Chuck Schumer	never forget  moral imperative sacred holy commandment  11th commandment jewish people #yomhashoah	D	2016	5
70287	Rep. Don Beyer	larger thank-you video teachers coming soon #thankateacher #nationalteacherappreciationweek	D	2016	5
70288	John Lewis	moving experience accept elie wiesel medal last night	D	2016	5
70289	Chuck Schumer	great #nybiz making great #nybrew  hiring	D	2016	5
70290	Rep. Hank Johnson	privilege open first series national archives national conversations #rigthsandjustice	D	2016	5
70291	Armed Services	#readiness #fy17ndaa end strength	D	2016	5
70292	Ed & Workforce Cmte	student loan interest rates continue fall learn law protecting millions student borrowers	D	2016	5
70293	Paul Tonko	congressional climate deniers try stop climate action states better ideas #actonclimate	D	2016	5
70294	Bonnie WatsonColeman	i'm proud trenton's qualifying next step	D	2016	5
70295	Rep. Keith Ellison	talking race focus black men talking women focus whites black women	D	2016	5
70296	Congressman Tim Ryan	#harveymilkday	D	2016	5
70297	Rep. Keith Ellison	kicking staff retreat minneapolis panel local govt officials talking us 5th	D	2016	5
70298	Rep. Jared Huffman	campaigning w yesterday santa barbara gr8 candidate huge race dems.go gauchos	D	2016	5
70299	Ed & Workforce Cmte	#cte program grad within week graduation job offers respected local companies join teams apprentice	D	2016	5
70300	Senator Jack Reed	exciting potentially historic discovery wreckage captain cook  #hmsendeavour found ri coast h #rimap	D	2016	5
70301	Rep. Stephen Lynch	also estimates closure would lower annual operational costs million million dollars	D	2016	5
70302	Brian Higgins	new 52,000 sq ft facility double size spca's current space construction began earlier spring	D	2016	5
70303	G. K. Butterfield	rephrase dr martin luther ling one country work full time part time wages #gkbnc	D	2016	5
70304	Michael F. Bennet	colorado's sylvie lamontagne top #spellingbee finals looking forward cheering tonight	D	2016	5
70305	Congressman Tim Ryan	always happy see friends back home	D	2016	5
70306	Ed & Workforce Cmte	#cte program grad field experience cte training gave true competitive advantage	D	2016	5
70307	US Rep E.B.Johnson	americans die every day drug overdoses motor vehicle crashes must address #opioid epidemic	D	2016	5
70308	Bernie Sanders	proud activists helped get big oil arctic it's time ban offshore drilling	D	2016	5
70309	Dutch Ruppersberger	milcon va bill passed house included 233m #md02 projects	D	2016	5
70310	Adam Schiff	corporate carve-out derail criminal justice reform op-ed #cjreform	D	2016	5
70311	G. K. Butterfield	celebrating north carolina's nurses national #nursesweek	D	2016	5
70312	Brian Higgins	w echdc chair robert gioia mayor brown echdc pres tom dee bisons pres jon dandes unveil outer harbor events	D	2016	5
70313	Rep. Don Beyer	last fall hosted conference help women succeed business world keynote address #smallbiz	D	2016	5
70314	Science Committee	release ranking member statement  finalized #methane rules ? #cutmethane	D	2016	5
70315	Paul Tonko	current child care tax credit inadequate helping make child care affordable congress must #childcarenow	D	2016	5
70316	Rep. Kurt Schrader	honor recognized champion healthcare innovation last week	D	2016	5
70317	Science Committee	live markup networking information technology research development modernization act ? w rm	D	2016	5
70318	Congressman Tim Ryan	fantastic round table discussion community leaders keeping us competitive innovative	D	2016	5
70319	Dutch Ruppersberger	congrats #dundalk optimist club's citizen year ron metzger humanitarian year john  buzz  chriest	D	2016	5
70320	US Rep E.B.Johnson	voting right privilege--this right protected encumbered #protectthevote #cvrc	D	2016	5
70321	Carolyn  B. Maloney	good policy need strong data  proud join call #lgbtdata fed surveys better know constituencies	D	2016	5
70322	Brian Higgins	skyway outdated infrastructure bflo's past looms symbol bflo's resurgence #tearitdown	D	2016	5
70323	Amy Klobuchar	good steering panel older americans month must ensure policies resources place help growing group retire w dignity	D	2016	5
70324	Amy Klobuchar	calling house pass stop act gives flight attendants tools need spot report trafficking	D	2016	5
70325	Senate Energy GOP	chairman speaking changing #energy landscape #miglobal	D	2016	5
70326	John Lewis	thank kind words hard work atlanta's students children deserve best possible education	D	2016	5
70327	Bernie Sanders	it's tragedy unemployment black graduates higher today whites recession	D	2016	5
70328	Congressman Tim Ryan	i'm appalled gop officials would put profit private companies wellbeing children	D	2016	5
70329	Ed & Workforce Cmte	redefinition employer threatens steal american dream #smallbiz entrepreneurs	D	2016	5
70330	David Cicilline	congratulations nick i'm proud	D	2016	5
70331	Congressman Tim Ryan	great lakemore mayor justice springfield marching band #memorialdayweekend	D	2016	5
70332	Appropriations-Dems	veto-bait riders restrict control emissions undermine clean air water turn back protex endangered species	D	2016	5
70333	Brian Higgins	legislation expand addiction treatment options advances video via	D	2016	5
70334	Rep. Frank Pallone	highlands #memorialday parade mayor frank nolan family	D	2016	5
70335	Appropriations-Dems	house majority abused authority holding open vote change outcome allow discrimination lgbt individuals	D	2016	5
70336	Congressman Tim Ryan	usually seeing doubles bad case i'll take thanks davide prete #3dprinting	D	2016	5
70337	Brian Higgins	mt members 914th airlift wing prepare deployment best wishes	D	2016	5
70338	Rep. Marcia L. Fudge	thank continuous efforts expand shipping services great lakes connecting #cle w world	D	2016	5
70339	Rep. Susan Davis	please remember made ultimate sacrifice families share sacrifice #memorialday	D	2016	5
70340	Rep. Don Beyer	spec advisor #holocaust issues amb stuart eizenstat candelabrum donated alexandria #holocaustsurvivor charlene schiff #neverforget	D	2016	5
70341	Rep. Betty McCollum	disappointed proposed interior-environment appropriations bill cuts #flintwatercrisis shows continued importance agency	D	2016	5
70342	Brian Higgins	clear choice buffalo's chicken wings vote #tofa2015	D	2016	5
70343	Earl Blumenauer	powerful action toward ending illegal ivory trade shows initiative important	D	2016	5
70344	Ed Markey	today international day homophobia transphobia biphobia stand w #lgbtq community fight global #equality #idahot	D	2016	5
70345	Senator Jeff Merkley	#tsca numbers america's chemical safety laws last updated  it's time act #chemicalsafety	D	2016	5
70346	Jackie Speier	town hillsborough ca unveiled memorial monument provide lasting thanks veterans	D	2016	5
70347	Ruben Gallego	congrats landmarkschool successful career academy great way expose kids multiple career paths	D	2016	5
70348	Jim Himes	100th anniversary sykes-picot agreement good opportunity world recommit ending brutal war syria	D	2016	5
70349	Gerry Connolly	proud district home breakfast club va odyssey mind champions good luck world finals	D	2016	5
70350	Congressman Tim Ryan	seeing president healing wounds war powerful america best thank	D	2016	5
70351	Amy Klobuchar	honored give commencement address today congrats graduates thank dedication healing	D	2016	5
70352	Rep. Brendan Boyle	statement today release jailed ukranian pilot nadiya savchenko	D	2016	5
70353	Senator Jeff Merkley	good luck game warriors #ripcity #goblazers	D	2016	5
70354	Rep. Marcia L. Fudge	least two children every school classroom food allergy #foodallergyactionmonth	D	2016	5
70355	Senator Patty Murray	epidemic prescription drug heroin addiction causing enormous pain washington state many others	D	2016	5
70356	Ed & Workforce Cmte	#childnutrition bill helps students families need	D	2016	5
70357	Senator Patty Murray	workers  paychecks wa across country finally reflect hours put job #overdueot	D	2016	5
70358	D Wasserman Schultz	moving join fellow survivors dania beach today together #beatcancer	D	2016	5
70359	Sheila Jackson Lee	fully address opioid crisis that's affecting families across us insisting meaningful action w new funding	D	2016	5
70360	Claire McCaskill	today trump rules using campaign contributions repay via	D	2016	5
70361	David Cicilline	wonderful crowd gala celebrating yrs service thousands children families thanks	D	2016	5
70362	Sen. Jeanne Shaheen	#zikavirus pending public health emergency congress act	D	2016	5
70363	Senator Jeff Merkley	#brownvboard anniv good reminder must recognize persistent inequalities require policy changes  need societal changes	D	2016	5
70364	Gerry Connolly	joined 2nd suicide awareness walk forest park hs 1-800-273-8255 natl crisis line #pwcs	D	2016	5
70365	Chuck Schumer	small biz lifeblood ny country without mov't senate gop hurts	D	2016	5
70366	Rep. Betty McCollum	honoring fallen heroes american legion vfw #memorialday ceremonies lakeview evergreen cemeteries	D	2016	5
70367	Rep. Joe Courtney	wrong shortchange american communities suffering opioid epidemic risk #zika virus #doyourjob	D	2016	5
70368	Rep. Joe Courtney	great news #highered affordability stafford #studentloan interest rate undergrads drop 2016-17 loans 4.29 3.76	D	2016	5
70369	Rep. Ted Lieu	enjoyed mtg w govt tech work together #tedontech	D	2016	5
70370	Armed Services	important stand send message troops #fy17ndaa	D	2016	5
70371	Amy Klobuchar	wheelock kept going til end dad's 88th wks ago .. mn civic leader wheelock whitney dies	D	2016	5
70372	Amy Klobuchar	glad department commerce announced tarrifs week steel imports china japan u workers need level playing field	D	2016	5
70373	Armed Services	ben rhodes degree creative writing national security ... #fy17ndaa	D	2016	5
70374	House OversightDems	breaking admits emails may deleted #flintwatercrisis #flint	D	2016	5
70375	Senator Patty Murray	diverse learning environments benefit children years #brownvboard must promote school integration	D	2016	5
70376	Mark DeSaulnier	gop voted measure give schools way test water every child deserves safe water home school	D	2016	5
70377	Rep. Rick Larsen	5yr transportation bill invests wa state ferries-a critical extension highways #infrastructurematters	D	2016	5
70378	Rep. Roybal-Allard	spoke tribute sheroes awards luncheon honoring outstanding local women	D	2016	5
70379	Rep. Gene Green	thank much honor receive poder award presence many friends former staff #tx29	D	2016	5
70380	Science Committee	today 2pm tune deep space habitats hearing w witnesses martian author	D	2016	5
70381	Senator Chris Coons	 investments research development investments american jobs   check oped	D	2016	5
70382	Amy Klobuchar	congrats randolph heights elementary st paul named mn's #pbsdigitalinnovator	D	2016	5
70383	Amy Klobuchar	funny piece friend garrison keillor mn stands ready accept ny's refugees	D	2016	5
70384	Claire McCaskill	mores smiles less talk #genius	D	2016	5
70385	Rep. Ed Perlmutter	invited premiere medic details ?	D	2016	5
70386	Rep. Roybal-Allard	introduced health equity accountability act eliminate health disparities across populations #pream16	D	2016	5
70387	Rep. Keith Ellison	degalynn wade sanders awesome person great lawyer beloved wife mom rest peace dear friend star tribune	D	2016	5
70388	Donald Norcross	proud honor joseph benton iii board promoted rank commander ? ?	D	2016	5
70389	Sandy Levin	u house must pass comprehensive legislation address prescription drug opioid abuse read full op-ed ?	D	2016	5
70390	Paul Tonko	scary even govt itc study notes concern #tpp empowers firms sue us govt taxpayer #stoptpp	D	2016	5
70391	Rep. Debbie Dingell	intro'd va transparency enhancement act ensure vets receive highest quality care via ?	D	2016	5
70392	Bonnie WatsonColeman	congratulations secretary fanning confirmation	D	2016	5
70393	David Cicilline	full house celebrate new facility thanks navyn incredible team saving lives millions children	D	2016	5
70394	Rep. Keith Ellison	strive every day nation worthy soldiers sacrifice happy memorial day full statement	D	2016	5
70395	Rep. Don Beyer	good us fight pass #actforfreedomofreligion	D	2016	5
70396	Senator Patty Murray	chance support veterans dreams fought hard	D	2016	5
70397	Luis V. Gutierrez	thank children came waukegan families tell stories today #twill	D	2016	5
70398	Brian Higgins	cancer survivors health care providers hand take part opening scott bieler clinical sciences center	D	2016	5
70399	Rep. Joe Courtney	called address growing opioid heroin epidemic letter #doyourjob	D	2016	5
70400	Rep. Ed Perlmutter	keeping #marijuana schedule narcotic wastes taxpayer limits medical research hurts families	D	2016	5
70401	Senator Jon Tester	david performs multiple jobs every day members congress continue refuse one job #doyourjob #mtpol	D	2016	5
70402	Chellie Pingree	proud intro bill w help consumers reduce food waste standardizing food date labels	D	2016	5
70403	David Cicilline	pawtuxet rangers practicing barrington memorial day ceremony	D	2016	5
70404	Nita Lowey	lgbt discrimination place law abuse power house floor gop today #shame	D	2016	5
70405	Dutch Ruppersberger	touring facility #md02 today great see #manufacturing #baltimore	D	2016	5
70406	Appropriations-Dems	1b president's request bill serious shortcomings critical investments clean air water	D	2016	5
70407	Sen Dianne Feinstein	system critical recovering missing children please follow account see notifications city state	D	2016	5
70408	Claire McCaskill	please lord tell man believes ... trump map changing positions even within one day	D	2016	5
70409	Nancy Pelosi	we're confident courts ultimately affirm women  right comprehensive health coverage #zubik v burwell	D	2016	5
70410	Steny Hoyer	told reporters gop pesticides bill nothing #zika gop fiddling zika presents real present danger	D	2016	5
70411	Rep. Jared Polis	problems #bipartisan solutions advance #tech economy editorial w	D	2016	5
70412	Rep. Pete Aguilar	 #teacherappreciationweek let teacher life know much means #thankateacher	D	2016	5
70413	Bernie Sanders	let  honest we're rapidly moving toward political system handful wealthy people determine gets elected	D	2016	5
70414	Steny Hoyer	thank offering amendment ban #lgbt discrimination passed house tonight	D	2016	5
