	name	tweet	affiliation	year	month
79643	Rep. Diana DeGette	packed bags without tackling #guns #zika #flint critical issues #betterway hit roadblock	D	2016	7
79644	Brian Higgins	inst #autism research works enhance lives affected autism train next generation researchers	D	2016	7
79645	Senator Joe Manchin	celebration #nps100 i'm featuring #wvparkoftheweek july follow #findyourpark	D	2016	7
79646	Brian Higgins	staff attended groundbreaking farmhouse new community hub food training resource center	D	2016	7
79647	US Rep E.B.Johnson	#hr2646 help end #mentalhealthcrisis america provide treatment countless families need #passhr2646	D	2016	7
79648	Chris Van Hollen	proud support pres obama's pace initiative  better consumer protections lower energy bills jobs marylanders	D	2016	7
79649	Jose E. Serrano	updates work bronx congress follow sigame para saber de mi trabajo en washington el bronx	D	2016	7
79650	RepBThompson	colleague dallas gave moving address house floor today	D	2016	7
79651	Donald Norcross	powerful inexplicable lobby known #askdems	D	2016	7
79652	Rep. Keith Ellison	fyi	D	2016	7
79653	Ruben Gallego	know it's thursday i'm going #tbt anyway doesn't love #puppies #adoptdontbuy	D	2016	7
79654	Dutch Ruppersberger	thank honor proud rep #armyalliance	D	2016	7
79655	Jackie Speier	agree percent american women murdered w guns killed intimate partners family members #askdems	D	2016	7
79656	Luis V. Gutierrez	honored join students members congress concerned allies marching last night #twill	D	2016	7
79657	Rep. Frank Pallone	days since named merrick garland choice #scotus-longest wait u.s.history betwn nomination confirmation #doyourjob	D	2016	7
79658	Senator Chris Coons	that's support global atrocity prevention act help admin develop prevention response strategies #justicematters	D	2016	7
79659	Sen. Maria Cantwell	 port port angeles taking lead nation solving carbon fiber recycling manufacturing  1/2	D	2016	7
79660	Donald Norcross	#video 9/11 memorial 7k lbs steel #worldtradecenter #audubon #newjersey #4thofjuly ? ?	D	2016	7
79661	Bernie Sanders	disgraceful millions full-time workers live poverty millions must work two three jobs pay bills	D	2016	7
79662	Sen. Jeanne Shaheen	article shows bill set housing protections victims domestic violence sexual assault needed	D	2016	7
79663	Amy Klobuchar	thoughts grieving death philando castile must full thorough investigation death	D	2016	7
79664	Rep. Betty McCollum	congratulations jamie gorski lydia grimes two constituents young musicians traveling globally #nyousa program	D	2016	7
79665	Rep. Terri A. Sewell	#tbt things never change make sure voice heard #childhoodtocongress	D	2016	7
79666	Sandy Levin	walking shoes parents philando castile alton sterling families dallas police officers	D	2016	7
79667	Bernie Sanders	countries already require labeling gmos really radical idea	D	2016	7
79668	Hakeem Jeffries	congratulations historic victory look forward working together #nycdelegation	D	2016	7
79669	Jose E. Serrano	congrats dear friend new saturday anchor well deserved you're true fair professional	D	2016	7
79670	Nancy Pelosi	hatred forms must end stand solidarity france horrific #bastilledaytragedy	D	2016	7
79671	Rep. Keith Ellison	friend would hard consider philando may profiled impermissible reasons	D	2016	7
79672	US Rep E.B.Johnson	less talk action come community forum saturday	D	2016	7
79673	Ruben Gallego	plan visit dc summer contact office help scheduling tour capitol #az07	D	2016	7
79674	Rep. Roybal-Allard	1st #mexicanamerican congresswoman i'm glad #barbie encouraging girls dream becoming political leaders	D	2016	7
79675	Brendan Boyle	remember fact next time someone says need raise age qualify ss	D	2016	7
79676	Sen. Jeanne Shaheen	2/2 completely agree w world watching	D	2016	7
79677	Chuck Schumer	incredibly proud announce senate confirmed  nominee dr carla hayden serve librarian congress #hayden4loc	D	2016	7
79678	Senator Ben Cardin	#dallaspoliceshootings efforts debase hard fought way life serve make us stronger	D	2016	7
79679	Rep. Emanuel Cleaver	thanks discuss important topic police body cameras watch full segment	D	2016	7
79680	Claire McCaskill	second question claim great negotiator can't negotiate endorsement speaker invite convention	D	2016	7
79681	Senator Chris Coons	still lacks key authorities politics stands way hurting u economy putting biz competitive disadvantage	D	2016	7
79682	Steny Hoyer	submit questions gun violence time 3pm #askdems town hall 3-4 pm est #disarmhate	D	2016	7
79683	Rep. Bobby Scott	welcomed manning family norfolk capitol morning hope enjoy visit dc	D	2016	7
79684	Senator Ben Cardin	never good bet bet america agree	D	2016	7
79685	Rep. Rick Larsen	deciding start stop using contraception private decision  laws protect right privacy	D	2016	7
79686	Richard Blumenthal	latest senate #gmo labeling compromise attack consumers  basic right know food	D	2016	7
79687	Kathleen Rice	rev malcolm byrd jackson memorial ame zion church hempstead #ny04 leading house prayer noon tune	D	2016	7
79688	Rep. Keith Ellison	another terrible shooting florida it's long past time change it's long past time deal gun violence	D	2016	7
79689	David Cicilline	we've reduced smoking deaths regulation purchase higher taxes sales etc	D	2016	7
79690	Albio Sires	nj  largest immigration station processing 12m immigrants plan visit	D	2016	7
79691	Rep. Terri A. Sewell	glad meet waller-abrahams family #bham #alabama 39th family reunion enjoy #dc	D	2016	7
79692	Rep. Betty McCollum	courageous tiffany morgan share story fetal alcohol syndrome great work issue	D	2016	7
79693	David Cicilline	thanks jeff	D	2016	7
79694	Mark DeSaulnier	law enforcement guns lost stolen ca plan introduce bill requiring safe storage	D	2016	7
79695	David Cicilline	thanks chris	D	2016	7
79696	D Wasserman Schultz	scott walker anti-woman anti-worker anti-lgbt sound like someone else know we're #betterthanthis	D	2016	7
79697	Bernie Sanders	future drug prices america comes guts stand drug companies ripping us	D	2016	7
79698	Lloyd Doggett	tx ceq allows coal co keep poisoning water poor tx town health seldom priority lapdog agency	D	2016	7
79699	Brian Higgins	today blood drive 12pm 6pm hosted help curb shortage via	D	2016	7
79700	Chuck Schumer	incredibly proud one leaders cutting edge research	D	2016	7
79701	Ed Markey	members house knew better saw waxman-markey good environment good economy good america	D	2016	7
79702	Senate Energy GOP	sen chairing business meeting consider pending legislation	D	2016	7
79703	Steny Hoyer	need ban discrimination cosponsor #equality act protect #lgbt americans #disarmhate #askdems	D	2016	7
79704	Brian Higgins	8m public investment incl 5.56 federal supported restoration ferry street bridge originally built	D	2016	7
79705	Rep. Frank Pallone	great indo-american cultural society annual summer picnic iselin	D	2016	7
79706	US Rep E.B.Johnson	good look brave men women #dallasstrong	D	2016	7
79707	Jackie Speier	must pull together #disarmhate moments like #dallas killings #altonsterling #philandocastile	D	2016	7
79708	Ed Markey	congrats champion change #climate equity michael green #boston-based ? #whchamps	D	2016	7
79709	SenateEnergyDems	it's time move forward #energy policy let's move forward bill send president's desk	D	2016	7
79710	Paul Tonko	question tweet questions town hall today 3-4 pm using #askdems #disarmhate	D	2016	7
79711	JEC Democrats	latino report used part senate democrats #latino summit watch	D	2016	7
79712	Rep. Keith Ellison	kareem abdul-jabbar much great athlete man great moral stature	D	2016	7
79713	Sen Dianne Feinstein	knows consumers want feel confident safety products use daily #safeproducts	D	2016	7
79714	Congressman Tim Ryan	thank congressman	D	2016	7
79715	Chuck Schumer	city halls congress town pools churches americans calling #gunsafety thanks	D	2016	7
79716	Eleanor H. Norton	let  revive metro see 7pm special #metro town hall top dem transit subcommittee  working solutions	D	2016	7
79717	Joaquin Castro	please call office 210-348-8216 would glad try help	D	2016	7
79718	D Wasserman Schultz	trump playbook fundamentally wrong responsibilities white house read	D	2016	7
79719	Donald Norcross	ending discriminatory #transgender service ban victory #equality military readiness	D	2016	7
79720	Senate Energy GOP	motion invoke cloture compound motion go conference invoked #energyisgood	D	2016	7
79721	Senator Jon Tester	today joined crow nation celebrate next phase crow water compact	D	2016	7
79722	Congressman Tim Ryan	applaud decision anyone willing serve country allowed	D	2016	7
79723	Rep. Keith Ellison	know trump yelled believe much	D	2016	7
79724	Rep. Keith Ellison	don't understand you're point	D	2016	7
79725	Sen. Jeanne Shaheen	 continue stand afghans stood shoulder-to-shoulder w americans full statement	D	2016	7
79726	Rep. Debbie Dingell	thanks perfect photo celebrate 90th	D	2016	7
79727	Rep. Joe Crowley	speaking house floor demand action #disarmhate watch live #nomoresilence	D	2016	7
79728	Rep. Stephen Lynch	victims  families public press chance carefully examine contents #28pages	D	2016	7
79729	Bernie Sanders	someone america works hours week person living poverty	D	2016	7
79730	Chuck Schumer	says incredible outpouring support ny orlando #pridemonth #loveislove #disarmhate	D	2016	7
79731	Amy Klobuchar	america competes act passed commerce w provisions allow researchers spend less time paperwork support diversity stem	D	2016	7
79732	RepBThompson	last night democratic members congress stood american people national speak 	D	2016	7
79733	Sheila Jackson Lee	join us tonight #lightingtheway #disarmhate	D	2016	7
79734	Rep. Keith Ellison	great see	D	2016	7
79735	Jerry McNerney	good preview #cawater issues congress week efforts block gop bill that's bad #delta	D	2016	7
79736	Amy Klobuchar	twenty-one police officers injured st paul last night completely unacceptable justice can't achieved injustice	D	2016	7
79737	US Rep E.B.Johnson	save date 24th annual community appreciation day dallas hope see	D	2016	7
79738	Bernie Sanders	could fully fund tuition-free public colleges corporations paid taxes today paid radical socialist ronald reagan	D	2016	7
79739	Congressman Al Green	 justification taking innocent lives prayers peace officers baton rouge families	D	2016	7
79740	Rep. Frank Pallone	watch executive director robert spiegel discuss superfund program protecting nj environment	D	2016	7
79741	Rep. Norma Torres	time calm healing peace read full statement #dallas	D	2016	7
79742	Rep. Roybal-Allard	helped break ground #vernon fire regional training center congrats city vernon vernon fire dept	D	2016	7
79743	Rep. Frank Pallone	enjoyed rosario zocco's surprise 80th birthday party daughter carol great italian music	D	2016	7
79744	Steny Hoyer	americans come see govt ally roadblock ordinary americans feel left #hoyeratgu	D	2016	7
79745	Sen. Jeanne Shaheen	covers bill protect housing domestic violence survivors  badly needed #nhpolitics	D	2016	7
79746	David Cicilline	breakers also located newport #rigopdoover #rncincle	D	2016	7
79747	Rep. Keith Ellison	excited speaking dnc tomorrow stage catch around 6:30 pm et monday	D	2016	7
79748	Claire McCaskill	carole king buddy	D	2016	7
79749	Brian Higgins	area fire companies first responders invited grant workshop via	D	2016	7
79750	Paul Tonko	it's honor fight alongside colleagues others push hold polluters accountable #cleanair4kids	D	2016	7
79751	Sen. Jeanne Shaheen	 one child one teacher one book one pen change world  inspiring words #malaladay #yesallgirls	D	2016	7
79752	Rep. Stephen Lynch	like agreement h r perfect welcome additional feedback postal stakeholders members sides aisle	D	2016	7
79753	Rep. Norma Torres	great talking #bofastudentleaders w got congress plans future	D	2016	7
79754	Paul Tonko	overflow crowd trash treasure discussion #circulareconomy watch live --->	D	2016	7
79755	Steny Hoyer	happy birthday friend thank work address gun violence america	D	2016	7
79756	Ed & Workforce Cmte	tech startup ceo warns dol's #overtimerule step wrong direction	D	2016	7
79757	Rep. Pete Aguilar	save date 8/ i'm hosting senior fair jessie turner community center fontana details	D	2016	7
79758	Rep. Stephen Lynch	hr #whistleblower protections contractors act makes protections permanent ensures employees covered	D	2016	7
79759	Bernie Sanders	sen roberts gmo bill imposes penalties whatsoever violating labeling requirement making law essentially meaningless	D	2016	7
79760	RepBThompson	kicked political boot camp piney point md it's great see 	D	2016	7
79761	David Cicilline	thank francesca please convey thoughts prayers colleagues embassy	D	2016	7
79762	Nancy Pelosi	starting shortly unveiling #strongeramerica agenda watch live	D	2016	7
79763	Carolyn  B. Maloney	proud bill help women minorities succeed #stem included new #makeitinamerica plan	D	2016	7
79764	Rep. Keith Ellison	hey guys organizing educating mobilizing fight student loan crisis #nn16 cut unsustainable debt	D	2016	7
79765	D Wasserman Schultz	anti-semitism perpetrated excused trump campaign week disqualifies serving president	D	2016	7
79766	Brian Higgins	pushing pedestrian bridge access accommodate #goniagara train passengers looking cross u	D	2016	7
79767	Paul Tonko	speaks serious dysfunction can't get caucus agree bill nothing	D	2016	7
79768	Rep. Keith Ellison	point exactly	D	2016	7
79769	Bonnie WatsonColeman	deeply saddened hear fellow freshman passed tremendous leader lost much soon #mahalomark	D	2016	7
79770	Jerry McNerney	americans overwhelmingly agree #onlineprivacy fundamental right need strong rules protect consumers  sensitive information	D	2016	7
79771	Bernie Sanders	time demagoguery fear-mongering turn backs refugees fleeing violence	D	2016	7
79772	Ed Markey	commend investigating death alton b sterling encourage full investigation death philando castile	D	2016	7
79773	Bernie Sanders	country needs somebody brings us together divides us	D	2016	7
79774	JEC Democrats	dollars full-time yr-round #minimumwage worker earned 22,667 vs 15,080	D	2016	7
79775	Donald Norcross	thank follow	D	2016	7
79776	Sen. Debbie Stabenow	republicans ready ignore zika threat fall #doyourjob	D	2016	7
79777	Congressman Tim Ryan	sickened news #bastilleday attack i'm praying nice impacted monitoring situation	D	2016	7
79778	Senator Jack Reed	 health check importance skin cancer screening  via #skincancer #sunscreen	D	2016	7
79779	Paul Tonko	today 130p i'll join #politicocaucus #dncinphl talk energy election #dnc info	D	2016	7
79780	Sandy Levin	deeply honored part incredibly moving purple heart ceremony dc yestereday via	D	2016	7
79781	David Cicilline	whatever takes matter long takes defeat terrorism bring responsible justice	D	2016	7
79782	Brendan Boyle	fortunately pic independence hall able walk today's parades	D	2016	7
79783	Appropriations-Dems	offers amdt restore cuts administrate accounts critical effective operation program	D	2016	7
79784	Bernie Sanders	financial institutions cannot island unto standing huge profit centers outside real productive economy	D	2016	7
79785	G. K. Butterfield	today marks one month since tragic shooting #orlando together must honor lost #disarmhate	D	2016	7
79786	Amy Klobuchar	thnxmary you're incredible things training high school kids tech manufacturing jobs keep good work	D	2016	7
79787	Bernie Sanders	must say promote hatred make certain create america works us	D	2016	7
79788	D Wasserman Schultz	republican foreign policy experts trump #betterthanthis	D	2016	7
79789	Donald Norcross	efforts #congress clean #toxic waste #superfund sites punish #polluters	D	2016	7
79790	Rep. Debbie Dingell	approaches sharing wisdom working republicans #hbdjdd	D	2016	7
79791	Donald Norcross	#dallas dr #mlkjr #mlk said best darkness cannot drive darkness light	D	2016	7
79792	RepBThompson	last week democratic social media star challenge competition 	D	2016	7
79793	Brian Higgins	co-director institute autism research marcus thomeer outlining #autism treatments developed institute	D	2016	7
79794	Earl Blumenauer	special guest	D	2016	7
79795	Ruben Gallego	take floor demand action prevent gun violence save lives silent #disarmhate	D	2016	7
79796	Lloyd Doggett	tx board ed pushes offensive mex-amer textbook  w comment  ought careful ask 	D	2016	7
79797	Senator Chris Coons	great meet w ncc votech administrators great work helping students train future success #netde	D	2016	7
79798	Rep. Keith Ellison	you've never seen segregation air breathe around seen lately	D	2016	7
79799	Donald Norcross	join #townhall tomorrow night	D	2016	7
79800	Hakeem Jeffries	video evidence contradicts claim officer shot #delrawnsmall self-defense ?	D	2016	7
79801	Gregory Meeks	hope embrace differences find consensus #dallasmemorial	D	2016	7
79802	Senator Jon Tester	present alex diekmann's family copy bill name peak alex #keepitpublic	D	2016	7
79803	John Lewis	sitting sitting really standing #goodtrouble	D	2016	7
79804	Steny Hoyer	encouraged nc's discriminatory voter id law struck court action substitute #restorethevra	D	2016	7
79805	Sandy Levin	deepest sympathies extended loved ones difficult time truly missed	D	2016	7
79806	Rep. Frank Pallone	enjoyed mt carmel festival holy trinity chruch	D	2016	7
79807	Rep. Keith Ellison	thanks gov dayton candor	D	2016	7
79808	Brian Higgins	staff took hunger hope tour morning serves 6k meals per day across	D	2016	7
79809	Chuck Schumer	exactly right that's focused creating opportunity improving criminal justice system	D	2016	7
79810	Rep. Keith Ellison	nobody fear life let  fix statement dallas shooting	D	2016	7
79811	Eleanor H. Norton	shameful gop hearing blasted bill promoting discrimination dc lgbt residents targeting dc home rule	D	2016	7
79812	Amy Klobuchar	lit room tonight thanks michelle	D	2016	7
79813	Steny Hoyer	addition four major steps host things improve way govt works #hoyeratgu	D	2016	7
79814	Bill Keating	 pleased house passed bill protect airport perimeters important step flight security	D	2016	7
79815	Rep. Keith Ellison	us higher rate gun deaths italy australia netherlands uk japan combined	D	2016	7
79816	Ruben Gallego	rest power elie wiesel human rights champion role model us	D	2016	7
79817	Steny Hoyer	announcement cases locally-transmitted #zika florida alarming congress must pass emergency funding	D	2016	7
79818	Brian Higgins	cong art comp best wny winner buffalo renaissance larkin love tiana gonzalez alma mater south park	D	2016	7
79819	Rep. Keith Ellison	taxes	D	2016	7
79820	Rep. Stephen Lynch	cannot continue status quo net losses decline first-class mail volume	D	2016	7
79821	Amy Klobuchar	sitting former vice president mondale watching speak ... #goodguyvicepresidents	D	2016	7
79822	Sen. Maria Cantwell	#lwcf supports #openspaces #wildplaces #jobs maintain  million work u  vibrant #outdoorrecreation industry	D	2016	7
79823	Lloyd Doggett	speech delivered house invasion october	D	2016	7
79824	Brian Higgins	2nd floor display pays tribute evergreen lofts building history home buffalo trunk manufacturing	D	2016	7
79825	Brendan Boyle	dream law finally ban espn nat'l announcers ever talking philly santa snow ball story	D	2016	7
79826	Chuck Schumer	ny-based creators #highline opens #icebergs nat  l	D	2016	7
79827	Rep. Don Beyer	week's #justthefacts relationship btw anthropogenic #climatechange anthropocene's mass extinctions	D	2016	7
79828	Rep. Stephen Lynch	speaking markup h r	D	2016	7
79829	Senator Jon Tester	wake weyerhaeuser  announcement  bringing folks together today strengthen flathead  economy	D	2016	7
79830	Rep. Frank Pallone	important grant help train dedicated nj educators better serve students disabilities	D	2016	7
79831	Sheila Jackson Lee	join house dems 3-4 pm town hall gun violence #askdems #disarmhate	D	2016	7
79832	Senator Patty Murray	new video explains republicans response #zika doesn't cut	D	2016	7
79833	US Rep E.B.Johnson	save date 24th annual community appreciation day dallas hope see	D	2016	7
79834	Rep. Keith Ellison	cynicism sophistication hip-ness in-the-know fear disappointment don't fear give got	D	2016	7
79835	Ed & Workforce Cmte	changing game american education #cte	D	2016	7
79836	Rep. Betty McCollum	green climate fund deserves american support house republicans rejected amendment fund year	D	2016	7
79837	Sen Dianne Feinstein	republicans aren't obstructing confirmations lower-court appointments slowed trickle	D	2016	7
79838	Albio Sires	july parks rec month  perfect time get outside explore #superjuly	D	2016	7
79839	Bernie Sanders	challenging drug lobby senseless price hikes means fighting lives millions can't afford medication need	D	2016	7
79840	Senator Ben Cardin	#eliewiesel spoke generation jewish people saw horrors people endure spirit touched many 2/2 #neveragain	D	2016	7
79841	Sheila Jackson Lee	need prayer hug got #wabctownhall	D	2016	7
79842	Nancy Pelosi	hearing survivors gun violence powerful gut wrenching reminder stakes  got #disarmhate #askdems	D	2016	7
79843	Rep. Debbie Dingell	love #outdoors know must work hard protect natural resources bring conservation 21st century #funding4wildlife	D	2016	7
79844	Senator Ben Cardin	thx remarks #flint #dncinph congress must help flint many communities facing tainted water supplies	D	2016	7
79845	David Cicilline	great crowd columbian independence parade cf morning	D	2016	7
79846	Lloyd Doggett	happy safe july 4th thank veterans active members service	D	2016	7
79847	Rep. Don Beyer	walking talk bill coming vote tomorrow response sit-in	D	2016	7
79848	Luis V. Gutierrez	join anchor sunday july discussion tragedy dallas issues	D	2016	7
79849	Rep. Emanuel Cleaver	submission deadline approaching submit poem #kcslam2016  late	D	2016	7
79850	Rep. Keith Ellison	dc	D	2016	7
79851	Ed & Workforce Cmte	#betterway give people hope opportunity #ryantownhall	D	2016	7
79852	Ruben Gallego	celebrate centennial let's make sure public lands open accessible americans	D	2016	7
79853	Rep. Joe Crowley	tonight #lightingtheway calling #disarmhate won't silent won't stop fight	D	2016	7
79854	Rep. John Sarbanes	house democrats fighting #strongeramerica returning us gov't #bythepeople	D	2016	7
79855	Sen. Jeanne Shaheen	great speaking w need stand survivors sexual assault	D	2016	7
79856	Eleanor H. Norton	op-ed touts local control licensing reqs yet bill would use federal power gut dc  laws	D	2016	7
79857	Senator Joe Manchin	#wvparkoftheweek eastern panhandle history scenic beauty collide learn	D	2016	7
79858	Senator Jeff Merkley	oregon seen firsthand oil trains rolling explosion hazards that's unacceptable	D	2016	7
79859	Senator Jeff Merkley	every accident needs fully independently investigated	D	2016	7
79860	Ruben Gallego	years ago seniors started enrolling #medicare must protect important program future generations	D	2016	7
79861	David Cicilline	excellent addition thanks	D	2016	7
79862	Bernie Sanders	need pro-worker agenda austerity agenda strangle middle class country even hurting today	D	2016	7
79863	Rep. Ed Perlmutter	saddened today's violence #munich violence happening often country others #prayforgermany	D	2016	7
79864	Senator Ben Cardin	senate #gop allow vote going session weeks #doyourjob	D	2016	7
79865	Gregory Meeks	heavy heart send condolences #batonrouge police force families fallen officers	D	2016	7
79866	Congressman Al Green	today 7:30 pm est  joining us capitol advocate gun safety #disarmhate #lighttheway	D	2016	7
79867	Brian Higgins	historic industrial elements original building preserved evergreen lofts include wood cast iron columns	D	2016	7
79868	Amy Klobuchar	loving life red lake falls aka worst place america live happy christopher	D	2016	7
79869	Donald Norcross	thank follow	D	2016	7
79870	Jim Himes	calls firing squads chants lock where's sunny optimism studied grace ronald reagan #gopconvention #rncincle	D	2016	7
79871	Steny Hoyer	introduced legislation authorize u digital service years #hoyeratgu	D	2016	7
79872	JEC Democrats	 labor market indicators point increase labor utilization recent months  #fed #fomc	D	2016	7
79873	D Wasserman Schultz	thank hallandale beach local firefighters endorsing campaign appreciate first responders	D	2016	7
79874	Brian Higgins	institute autism research welcoming children summer camp session	D	2016	7
79875	Claire McCaskill	police officer shot kansas city kansas please let ok #nomoreviolence	D	2016	7
79876	SenateEnergyDems	starting soon speak #bipartisan #energy bill watch	D	2016	7
79877	Brendan Boyle	great welcome #cda16 philadelphia	D	2016	7
79878	Senator Chris Coons	international national criminal justice day commemorate working hold perpetrators genocide war crimes account #17july	D	2016	7
79879	Bernie Sanders	stabenow-roberts anti-gmo bill contains huge loopholes labeling requirement  even penalty violating	D	2016	7
79880	Steve Cohen	young turks fortunately known erdoghan politically enlightened	D	2016	7
79881	Richard Blumenthal	stand solidarity #france nations fighting terrorist violence #niceattack	D	2016	7
79882	Richard Blumenthal	wonderful annual #deepriver fife drum muster dram today remembering dick smitty smith  great public servant leader friend	D	2016	7
79883	Gwen Moore	doctor defend care  mean fear	D	2016	7
79884	Donald Norcross	moments ago honored #wwii #veteran joe pauro #townhall meeting	D	2016	7
79885	Ruben Gallego	congrats new citizens celebrated today chinese senior center #az07	D	2016	7
79886	Bernie Sanders	whose views trust trade legislation corporate america organizations represent working families environment	D	2016	7
79887	Rep. Marcia L. Fudge	2/2 diversity race class helps students academically socially #strongertogetheract promote fact #fudgeama	D	2016	7
79888	Earl Blumenauer	thank leadership #votebymail	D	2016	7
79889	Nancy Pelosi	gun violence questions tweet questions 3-4 pm est #askdems town hall #disarmhate	D	2016	7
79890	Senator Chris Coons	yesterday joined colleagues exposing anti-science front groups obscure science abt #climatechange	D	2016	7
79891	Senator Patty Murray	murray applaud new railroad oil spill response rules ?	D	2016	7
79892	Ed & Workforce Cmte	#hr5587 help ensure #cte providing students w skills need compete in-demand jobs communities	D	2016	7
79893	Rep. Frank Pallone	introduced legislation boost funding clean redevelop brownfield sites across usa	D	2016	7
79894	Rep. Diana DeGette	state u seen much tragedy #stopgunviolence common-sense reforms #demandavote	D	2016	7
79895	RepBThompson	fun interns intern picture day pictured left right 	D	2016	7
79896	Rep. Frank Pallone	dedication bray ave bridge port monmouth replaced million funds #sandy aid package	D	2016	7
79897	Rep. Debbie Dingell	one day birthday great gift #michigan fan thanks #goblue #hail	D	2016	7
79898	Jerry McNerney	asked recorded vote dangerous gop #cadrought bill interior epa approps bill need protect #delta	D	2016	7
79899	Donald Norcross	thanks thousands participated telephone #townhall we'll keep conversation going get vote #gunsafety #disarmhate	D	2016	7
79900	Richard Blumenthal	children normally receive school lunches must access healthy summer meals congress must act fund summer food program	D	2016	7
79901	Hakeem Jeffries	thanks turned congress corner fort greene clinton hill morning	D	2016	7
79902	Senator Ben Cardin	night day far beyond words broke barriers spoke humanity	D	2016	7
79903	Rep. Ted Lieu	heartbroken news senseless terror attack #nice thoughts affected tragedy	D	2016	7
79904	Senator Jon Tester	check  recently newest edition big sky rewind	D	2016	7
79905	Rep. Don Beyer	link full video volume facebook page thanks also sharing	D	2016	7
79906	Kathleen Rice	really special moment floor today #ny04's rev malcolm boyd led house prayer videos soon	D	2016	7
79907	Rep. Marcia L. Fudge	#odt #medicare began offering services americans age older learn enroll	D	2016	7
79908	Sen. Maria Cantwell	senate floor watch	D	2016	7
79909	Rep. Mia Love	mental health system disaster us yes hr help need neglected suffer-the mentally ill #utpol	D	2016	7
79910	Paul Tonko	today october office accepting applications service academy nominations #ny20	D	2016	7
79911	US Rep E.B.Johnson	ask moment silence moment firm action #dallasstrong	D	2016	7
79912	Rep. Ted Lieu	congratulations sending spacecraft 1.7 billion miles jupiter's orbit within two seconds target #americaisalreadygreat	D	2016	7
79913	Senator Jack Reed	good news ri getting 17.7 grant help hire train #firefighters (8 #pvd cranston	D	2016	7
79914	Rep. Keith Ellison	love teachers #aft100	D	2016	7
79915	Mark Warner	toured new facilities highland medical center providing care 2,000 patients rural area	D	2016	7
79916	Donald Norcross	#gunsafety news conference steps capitol moment silence enough action required #disarmhate	D	2016	7
79917	US Rep E.B.Johnson	mental health reform urge representatives #passhr2646 help end #mentalhealthcrisis	D	2016	7
79918	Rep. Mia Love	dodd-frank mess wkg choice act offering way #utpol	D	2016	7
79919	Rep. Frank Pallone	irresponsible recess without taking action crucial issues #zika #flint #opiods #gunviolence	D	2016	7
79920	Rep. Debbie Dingell	wisdom approaches 90th change #hbdjdd	D	2016	7
79921	Jackie Speier	honored host outstanding panel sexual harassment sciences	D	2016	7
79922	Hakeem Jeffries	discusses way forward midst pain tragedy ?	D	2016	7
79923	Carolyn  B. Maloney	great time 5,000 constituents williamsburg year-old lady mount carmel feast giglio	D	2016	7
79924	Rep. Keith Ellison	believe it'll happen it'll happen fast believe	D	2016	7
79925	Richard Blumenthal	obligation players countless parents children uncover real dangers consistent head injuries	D	2016	7
79926	Rep. Terri A. Sewell	time time #doyourjob break summer can't wait #disarmhate	D	2016	7
79927	Steve Cohen	although gov.haslam raided funds.froze hope scholarships new wealthier less achieving ? ? ?	D	2016	7
79928	Gerry Connolly	thank premium distributors hosting great town hall today thriving nova business	D	2016	7
79929	Jerry McNerney	today country celebrates americans disability act  #goldenbirthday signed law years ago july #ada	D	2016	7
79930	Sen Dianne Feinstein	3/3 requires develop gmo labels public input ensure clear easy understand	D	2016	7
79931	Earl Blumenauer	glad see protections craft brewers consumers decision ab inbev sabmiller merger	D	2016	7
79932	Amy Klobuchar	congrats good friend running mate longtime fighter middle class families born st paul	D	2016	7
79933	Bernie Sanders	large national debt george w bush gave tax breaks billionaires took us two wars forgot pay	D	2016	7
79934	Steny Hoyer	video dems read names gun violence victims held photos gop recessed house #disarmhate	D	2016	7
79935	G. K. Butterfield	happy 106th birthday beloved alma mater eagle pride ... amplified	D	2016	7
79936	Rep. Joe Crowley	joining mark one month anniversary #orlandoshooting honor victims #disarmhate	D	2016	7
79937	Lloyd Doggett	saudis  support extremist organizations invigorated support terrorist groups like isis	D	2016	7
79938	Mark DeSaulnier	honored meet #ca11 veterans recognize vietnam era veterans selfless service country	D	2016	7
79939	SenateEnergyDems	house colleagues said  want waste time things vetoed president	D	2016	7
79940	Bernie Sanders	believed whole life together that's human nature	D	2016	7
79941	Rep. Keith Ellison	talking making country fairer won't hurt country might lead us fairer country	D	2016	7
79942	Paul Tonko	happy #independenceday everyone capital region across nation #4thofjuly #foj	D	2016	7
79943	Hakeem Jeffries	house back session weeks shameful republican refusal address gun violence epidemic continues #nobillnobreak	D	2016	7
79944	Amy Klobuchar	recalled 500k hoverboards due fire risk urged learn recall	D	2016	7
79945	Chuck Schumer	jackson known historic covered bridges esp rexleigh shushan covered bridges battenkill #nytownoftheday	D	2016	7
79946	Rep. Stephen Lynch	#usps reports employees contributed 29b #medicare since many postal retirees drawing benefits paid	D	2016	7
79947	Rep. Frank Pallone	#otd years ago medicare medicaid signed law pres johnson-providing millions americans quality health coverage	D	2016	7
79948	Gwen Moore	i've said i'll say won't stop get vote #endgunviolence #disarmhate	D	2016	7
79949	Bernie Sanders	news sanders vows defend vermont  gmo labeling law	D	2016	7
79950	Rep. John Yarmuth	proud announce new investment russell neighborhood thanks working make vision russell reality	D	2016	7
79951	Gwen Moore	won't let anyone interfere woman's personal medical decisions i'm voting #conscienceprotectionact	D	2016	7
79952	Rep. Betty McCollum	deepest sympathies loved ones philando castile tragic shooting demands usdoj investigation need facts peace calm	D	2016	7
