	name	tweet	affiliation	year	month
12691	Richard Blumenthal	must regulate dietary supplements especially may contain concealed amphetamine	D	2015	4
12692	Ed & Workforce Cmte	read reaction proposal impact retirement security	D	2015	4
12693	Nancy Pelosi	congressional delegation along w amb lippert arrived briefed gen scaparrotti	D	2015	4
12694	D Wasserman Schultz	piece republican gathering nevada today	D	2015	4
12695	Senator Patty Murray	working families rely income earners wage gap isn't unfair women  unfair families #equalpaynow	D	2015	4
12696	Senator Ben Cardin	#paycheckfairness key part #middleclasseconomics must level playing field ensure americans treated workplace	D	2015	4
12697	Joaquin Castro	thanks standing texas legislation would allow discrimination lgbt	D	2015	4
12698	Senator Chris Coons	u senator seeks remove key provision iran nuclear bill	D	2015	4
12699	Joaquin Castro	last week house representatives passed gop budget makes harder american students afford college #umatter	D	2015	4
12700	Eleanor H. Norton	rallying w striking fed contract workers capitol call potus #fightfor15	D	2015	4
12701	Mark Warner	va delegation urging air force locate cyber squadron langley afb	D	2015	4
12702	Appropriations-Dems	offers amendment prevent federal contracts companies located offshore tax havens	D	2015	4
12703	Brendan Boyle	street sign atssa	D	2015	4
12704	SenateEnergyDems	wednesday 10am hears witnesses land water conservation fund info #lwcf	D	2015	4
12705	Senator Jack Reed	congrats innovation fellowship award winners john haley #makeithappen	D	2015	4
12706	Amy Klobuchar	thanks owners kent dorothy smith tour diamond tool engineering bertha firm uses advanced robotics make molds tools	D	2015	4
12707	D Wasserman Schultz	bad kids mt laughable that's calling republican inaction climate	D	2015	4
12708	Rep. Keith Ellison	mean	D	2015	4
12709	David E. Price	proud join file amicus brief support president obama's #immigrationaction ?	D	2015	4
12710	Ed Markey	#solar energy booming #ma across us helping grow economy create #cleanenergy jobs	D	2015	4
12711	Armed Services	sanchez 168r1 adopted 27-36 #fy16ndaa	D	2015	4
12712	SenateEnergyDems	must-read ahead tomorrow's #lwcf hearing land grabs rogers	D	2015	4
12713	Sen. Jeanne Shaheen	release fishery disaster funds good news seacoast region fishermen struggling w fed catch limits	D	2015	4
12714	D Wasserman Schultz	morning read college dems president carter bell millennials won't support rand paul	D	2015	4
12715	Senator Jon Tester	congrats montana native dava newman unanimously confirmed deputy administrator today #mtpol	D	2015	4
12716	Rep. Keith Ellison	deanna rallying #stopfasttrack senate park	D	2015	4
12717	Sen. Maria Cantwell	local support cantwell #oiltrain safety bill adopts resolution endorsing #cbrsafetyact	D	2015	4
12718	Rep. Keith Ellison	military equipment used ferguson us cities made look like faluja ferguson emanuel cleaver #turnoutferguson	D	2015	4
12719	Adam Schiff	apraham krikorian touren krikorian bedo seremjian hachik madilian zakar pstikyan sirvart dembekjian #neverforget1915	D	2015	4
12720	Rep. Bobby Scott	proud walk peninsula march dimes w morning	D	2015	4
12721	Mark Warner	got question campus sexual assault #casact submit	D	2015	4
12722	Senator Chris Coons	equality freedom discrimination fundamental country  time #marriageequality	D	2015	4
12723	Albio Sires	national donate life month celebrates organ donors encourages ppl register information please visit	D	2015	4
12724	Senator Ben Cardin	joined calling #doj investigation #freddiegray case	D	2015	4
12725	Rep. Don Beyer	thank inviting join  important issue #equalpaydayva	D	2015	4
12726	Brian Higgins	proud introduce principal tireless advocate terri schuta luncheon	D	2015	4
12727	Ed & Workforce Cmte	tmrw workforce protections subcmte get update #minesafety enforcement	D	2015	4
12728	Debbie Stabenow	kicked hop barley conference mi businesses like supporting craft beer industry	D	2015	4
12729	Appropriations-Dems	starting leads sbcmte markup military construction-veterans affairs appropriations bill	D	2015	4
12730	Jim Himes	2nd circuit's decision uphold newman decision makes urgent need congressional action insider trading	D	2015	4
12731	Chuck Schumer	readers named letchworth state park castile best us state park visit #nytownoftheday	D	2015	4
12732	Bobby L. Rush	today miriam zayed retired educator orland park stopped c office visit	D	2015	4
12733	Steny Hoyer	happy birthday friend massachusetts co-founder congressional labor working families caucus	D	2015	4
12734	Rep. Roybal-Allard	anuncio junta comunitaria de abril sobre los problemas de salud de limpieza relacionados con la planta de exide	D	2015	4
12735	Rep. Diana DeGette	expansive outdoors #co's heart soul today met w ppl make outdoors accessible us	D	2015	4
12736	Gwen Moore	discrimination anywhere discrimination everywhere working w reviewing policies regarding travel indiana arkansas	D	2015	4
12737	Chuck Schumer	plenty great spots ny mt  planning fishing trip read tsa guidance traveling gear	D	2015	4
12738	Chuck Schumer	head hudson valley #nationalparkweek learn #theroosevelts val-kill	D	2015	4
12739	David Cicilline	indeed	D	2015	4
12740	Bernie Sanders	coming 8: 45amet sen sanders air talking watch live	D	2015	4
12741	Bernie Sanders	today's news sen bernie sanders i-vt ):	D	2015	4
12742	Hakeem Jeffries	thoughts morning #onebaltimore need nationwide police reform	D	2015	4
12743	Senate Energy GOP	sen #energy infrastructure facing serious challenges across country right	D	2015	4
12744	Rep. Frank Pallone	thanks police department ride-along evening	D	2015	4
12745	Senate Energy GOP	sieminski renewable electricity generation account total capacity rise	D	2015	4
12746	Gwen Moore	it's official senate finally confirms #lorettalynch first-ever african american woman attorney general us #itsabouttime #p2	D	2015	4
12747	Rep. Keith Ellison	 blessed congress support #march2justice  blessed b linda	D	2015	4
12748	Richard Blumenthal	proud intro toxic exposure research act--vets families impacted exposure toxic substances deserve targeted effective care	D	2015	4
12749	Ed & Workforce Cmte	#highered act promote innovation access completion	D	2015	4
12750	Eleanor H. Norton	headed c armory bid farewell nat'l guard soldiers deployed kuwait	D	2015	4
12751	Nancy Pelosi	proud join colleagues file amicus brief support president obama's #immigrationaction ?	D	2015	4
12752	Rep. Ed Perlmutter	great see dance partner fashion show thanks stopping kayla	D	2015	4
12753	Rep. Ted Lieu	let us pause #holocaustremembrance recall lives lost honor fought #neveragain #yomhashoah	D	2015	4
12754	Rep. Bobby Scott	really proud attend partnership breakfast spark program w mayor price dignitaries today	D	2015	4
12755	Rep. Frank Pallone	asbury park holding veterans job fair tomorrow 10am  2pm vfw hall bond st lake ave open veterans friends family	D	2015	4
12756	Paul Tonko	thanks recognizing national park heritage award proud #parkchamp	D	2015	4
12757	Adam Schiff	tanzouf artin nidilian azaduhi artin nidelian apraham koumruian khatchik khacherian haiguhi hagopian eghiazar melkonian #neverforget1915	D	2015	4
12758	Chuck Schumer	 pass ny  #nationalparks many parks across country grandchildren  #actonclimate #nationalparkweek	D	2015	4
12759	Joaquin Castro	welcome washington prime minister shared thoughts historic visit	D	2015	4
12760	Gwen Moore	family  like wish happy easter chag sameach	D	2015	4
12761	Senator Jon Tester	 introducing bill end federal annual testing  child left behind  replace w locally developed test schedule #mtpol	D	2015	4
12762	Kathleen Rice	new data shows 1/3 student borrowers making late payments reason pass #bankonstudents refinancing bill	D	2015	4
12763	Adam Schiff	vartan demoorjian aharon der melkon nazley sarookeshian fedan shokeyian krikor shalelengian manoog shokeyian #neverforget1915	D	2015	4
12764	Rep. Joe Courtney	good news students uconn recognizes value graduate teachers bring mission	D	2015	4
12765	House OversightDems	ultimately persevered gave voice millions women across country heard far wide	D	2015	4
12766	Rep. Joe Crowley	#buildingbettersavings plan focuses pillars #usaccounts #myra #saveup universal pension accounts strengthening #socialsecurity	D	2015	4
12767	Rep. Don Beyer	admission parks free weekend #findyourpark #nationalparkweek	D	2015	4
12768	Steny Hoyer	#cesarchavezday join celebrating legacy fight equality opportunity	D	2015	4
12769	House OversightDems	documents show allegations made far earlier date back early	D	2015	4
12770	Rep. Keith Ellison	watch dean house representatives talking full employment agenda	D	2015	4
12771	Ed Markey	oppose attempts undo undermine strong #netneutrality protections	D	2015	4
12772	Rep. Keith Ellison	decisive step reached iran via ipad	D	2015	4
12773	Chris Van Hollen	#actonclimate boost economy making polluters pay capping co2 paying dividend americans	D	2015	4
12774	Rep. Gene Green	released #qer it's important us admin sees need investment energy infrastructure	D	2015	4
12775	Sen. Jeanne Shaheen	everyone celebrating tonight happy first night passover	D	2015	4
12776	Ed & Workforce Cmte	dir regular access healthy meals summer important health students  academic well-being	D	2015	4
12777	Rep. Betty McCollum	leadership obama kerry reach nuclear deal w iran makes us world safer domestic foreign critics offer alternatives war	D	2015	4
12778	Armed Services	kicking full committee #fy16ndaa	D	2015	4
12779	Senator Ben Cardin	weinstein lo porto's legacies altruism compassion service mankind stand sharp contrast captors	D	2015	4
12780	Senator Patty Murray	murray unanimous committee passage fix nclb  i'm hopeful keep momentum going get done 	D	2015	4
12781	Mark DeSaulnier	order understand must first remember #holocaustremembranceday #neverforget	D	2015	4
12782	Rep. Bobby Scott	great see councilwoman tina vick councilman bert bateman today groundbreaking	D	2015	4
12783	Ways and Means Dems	#tpa bill major step backwards #tpp negotiations	D	2015	4
12784	David Cicilline	ri state representative white house celebration new england today	D	2015	4
12785	Rep. Emanuel Cleaver	almost 6/10 married households w children parents work let's make work pay w tax cuts earner fams #peopleoverpolitics	D	2015	4
12786	Senate Energy GOP	#alaska sen murkowski time lift sanctions us oil #exports	D	2015	4
12787	Jose E. Serrano	i'm participating #fsops subcommittee hearing u n watch live	D	2015	4
12788	Rep. Pete Aguilar	time fix broken immigration system ty ernesto family sharing story tonight	D	2015	4
12789	Armed Services	smith adopted voice vote #fy16ndaa	D	2015	4
12790	Brendan Boyle	great day cora family festival	D	2015	4
12791	Chuck Schumer	joined knights vartan remember countless family friends lost honor survivors metz yeghern	D	2015	4
12792	Richard Blumenthal	join tomorrow discuss emerging role women combat rsvp	D	2015	4
12793	Rep. Frank Pallone	pleased announce two grants perth amboy organizations housing counseling	D	2015	4
12794	Rep. John Yarmuth	walking first meeting fy16 budget conference committee sure tune live 3pm et	D	2015	4
12795	Gwen Moore	amazing game great match tonight coaching legend state united can't wait 2nd half #gobadgers #nationalchampionship	D	2015	4
12796	Armed Services	takai 181r2 adopted voice vote #fy16ndaa	D	2015	4
12797	Sen Dianne Feinstein	opening day looking forward another great season world champs	D	2015	4
12798	Ruben Gallego	#tbt judging district congressional competition stay tuned i'll announcing winner soon #az07	D	2015	4
12799	David Cicilline	sending information district office staff contact directly	D	2015	4
12800	Rep. Terri A. Sewell	 right every american first-class citizenship important issue time  #jackierobinsonday	D	2015	4
12801	Rep. Keith Ellison	support pres obama nearly everything tpp going dis-employ workers study tpp	D	2015	4
12802	Armed Services	watch w pm et #hasc	D	2015	4
12803	Brendan Boyle	#middleclassfirst #peopleoverpolitics	D	2015	4
12804	Rep. Ted Lieu	history books say usa led climate change history books #actonclimate	D	2015	4
12805	Senator Jeff Merkley	best luck portland fight bounce back game tonight #ripcity #porvsmem ? ?	D	2015	4
12806	Rep. Kurt Schrader	father know daughters deserve equal pay equal work must pass #paycheckfairness act women get #equalpaynow	D	2015	4
12807	Brendan Boyle	icon north wales today	D	2015	4
12808	Rep. Gene Green	superbugs real threat public health must #adapt late	D	2015	4
12809	Mark Warner	happy help one youngest supporters sign connor governor campaign	D	2015	4
12810	Joaquin Castro	favor agreement would hv stronger labor enforcement would also help us set trade conditions policies rather china	D	2015	4
12811	Brian Higgins	honored present veteran donald cornell w medals earned service wwii korean war	D	2015	4
12812	Richard Blumenthal	alert ct file tax returns midnight tonight see owed 5k refund	D	2015	4
12813	Sen. Jeanne Shaheen	rochester impressive work preparing students high-tech careers	D	2015	4
12814	Senator Joe Manchin	southern #wv veterans great opportunity connect tues 4/21 6pm henlawson veterans center info	D	2015	4
12815	Rep. Roybal-Allard	introduced house resolution recognize week april 6th 12th national public health week	D	2015	4
12816	SenateEnergyDems	great #firstpitch wed's game watch testify #lwcf	D	2015	4
12817	Richard Blumenthal	proud  new survey  bill #casact would require national survey comparable among schools	D	2015	4
12818	Chris Van Hollen	proposed cuts #metro exacerbate problems full funding needed fix system	D	2015	4
12819	Rep. Terri A. Sewell	quality education civil right available every child rich poor #esea #esea50	D	2015	4
12820	House OversightDems	today pm sure tune	D	2015	4
12821	Chellie Pingree	friend sums views house cards interview #mepolitics	D	2015	4
12822	Ed Markey	duke v wisconsin seen fighting elephants v dunkin  donkeys	D	2015	4
12823	Richard Blumenthal	 time #actonclimate #coast bill would help keep ban atlantic coast drilling #earthday	D	2015	4
12824	Richard Blumenthal	must prevent gun violence tackling gunmen educator's job description	D	2015	4
12825	David Cicilline	headed pats celebration #tbt w tedy bruschi super bowl xxxviii champs	D	2015	4
12826	D Wasserman Schultz	brings back talk it's important kids get vaccinated	D	2015	4
12827	Ways and Means Dems	state local #tax deduction fiscally irresponsible w offsets	D	2015	4
12828	David Cicilline	great visit w mayor napolitano newport tech works w prez sec williams	D	2015	4
12829	Bernie Sanders	week review	D	2015	4
12830	Eleanor H. Norton	faith presbyterian church discuss gun violence 3rd annual sandy hook ride washington w #team26 #shrow	D	2015	4
12831	Ways and Means Dems	encourage republican colleagues move beyond cynical attacks join working make aca better	D	2015	4
12832	Steny Hoyer	joined sending bipartisan letter calling u engagement end violence #southsudan	D	2015	4
12833	Amy Klobuchar	un happy equal pay day symbolizes far american woman work earn man time #equalpaynow	D	2015	4
12834	Steny Hoyer	today 45th #earthday opportunity recommit environmental responsibility stewardship	D	2015	4
12835	Gwen Moore	today working people across country raising voices #fightfor15 i'm proud one voices	D	2015	4
12836	Paul Tonko	rt today #equalpayday here's need know gender pay gap	D	2015	4
12837	Sen Dianne Feinstein	let  ensure future generations experience wonder places like yosemite #earthday2015 #actonclimate	D	2015	4
12838	Rep. Keith Ellison	reminder people win work together	D	2015	4
12839	Ways and Means Dems	house democrats want raise wages cut taxes hard-working families file taxes week #taxday	D	2015	4
12840	Science Committee	 bill america competes bill name nothing scientific innovation enterprise 	D	2015	4
12841	Senator Jack Reed	happy #patriotsday time celebrate enduring strength nation continue march toward liberty justice	D	2015	4
12842	Rep. Pete Aguilar	need invest early childhood education.great see close rancho cucamonga head start program today	D	2015	4
12843	Ruben Gallego	watch floor speech --> let's prevent dangerous guns reaching dangerous people #az07	D	2015	4
12844	Senator Patty Murray	democrats congress uniting around sen murray  proposal raise federal minimum wage ?	D	2015	4
12845	Brendan Boyle	speaking greater valley forge transportation management association	D	2015	4
12846	Ed Markey	proud join armenian leaders #boston commemorate 100th anniversary #armeniangenocide	D	2015	4
12847	Brian Higgins	recently spoke house floor #standupfortransportation video #su4t	D	2015	4
12848	Senator Joe Manchin	celebrate importance financial literacy click list #wv events workshops	D	2015	4
12849	Brendan Boyle	thanks great meeting	D	2015	4
12850	Sheila Jackson Lee	congresswoman sheila jackson lee charles samuels director u bureau prisons discuss prison ...	D	2015	4
12851	Chuck Schumer	please take time today #liub shine light autism	D	2015	4
12852	David Cicilline	congratulating cesar chavez scholarship winners w amp govern ...	D	2015	4
12853	Rep. Ed Perlmutter	investing #transportation #infrastructure support #economy #environment save #energy costs #su4t	D	2015	4
12854	Steve Cohen	icymi watch interview w erin burnett #iran negotiations last night 	D	2015	4
12855	Brian Higgins	see artwork online gallery vote favorite piece #cac2015	D	2015	4
12856	Claire McCaskill	loretta lynch waited vote twice long last seven atty generals combined simply outrageous #lorettalynch	D	2015	4
12857	Rep. Mia Love	first days congress #utpol	D	2015	4
12858	Gerry Connolly	great write-up climate change town hall week it's time #actonclimate	D	2015	4
12859	Rep. Gene Green	celebrating bipartisan #hr2 sgr reform #chip reauth package	D	2015	4
12860	Hakeem Jeffries	#taxday every day fight hard-working families see better wages tax cuts deserve	D	2015	4
12861	Kathleen Rice	we'll miss college interns kelly rob thanks much hard work kr	D	2015	4
12862	Rep. Gene Green	hess oil rig gulf mexico #oet2015 #gulf #energy	D	2015	4
12863	David E. Price	triangle world cup news former players us women's natl team head coach jillian ellis began career	D	2015	4
12864	Senator Bob Menendez	icymi comments birthright citizenship hearing refuse embrace nation  changing face	D	2015	4
12865	Paul Tonko	today joined call fairness transparency elections #democracyisnotforsale	D	2015	4
12866	Bonnie WatsonColeman	join right house floor special order hour watch live	D	2015	4
12867	Rep. Keith Ellison	anyone pushing make harder working americans vote simply trying preserve privileges already	D	2015	4
12868	Eleanor H. Norton	defending #rhnda dc home rule intimidated congress #dontfiremeforchoice #respectmyrights	D	2015	4
12869	D Wasserman Schultz	president obama visited #earthday	D	2015	4
12870	Adam Schiff	david muradian sara muradian loucine zarougian bedros zarougian tateos der avedisian maritza kurkjian der avedisian #neverforget1915	D	2015	4
12871	Claire McCaskill	getting ready begin hearing irs impersonation scams ripping seniors #agingcommittee	D	2015	4
12872	John Lewis	#earthday us needs recommit standing environment earth hoard waste	D	2015	4
12873	Senator Jack Reed	u senate reconvenes next week first order business vote #confirmlynch	D	2015	4
12874	Senator Patty Murray	murray op-ed healthy families act  million workers  way earn paid sick leave job 	D	2015	4
12875	Senator Jeff Merkley	w seniors southern #gopbudget fails middle-class priorities need budget works working fams	D	2015	4
12876	Rep. Susan Davis	thanks ca retired teachers staying engaged issues continued service	D	2015	4
12877	Rep. Stephen Lynch	honored meet #ma fire chiefs appreciate service sacrifice dedication local communities	D	2015	4
12878	Rep. Emanuel Cleaver	nation need make college accessible affordable happy see stepping	D	2015	4
12879	Bernie Sanders	investing education jobs jails	D	2015	4
12880	David Cicilline	headed newport daffodil days opening ceremony newport	D	2015	4
12881	Brendan Boyle	#equalpayday	D	2015	4
12882	Nita Lowey	join #israel celebrating yrs independence decades steadfast support u #yomhaatzmaut	D	2015	4
12883	Claire McCaskill	thank branson springfield farmington honored coming today senior listening sessions learned lot	D	2015	4
12884	Sandy Levin	champion plans cut taxes working families gop continues fight ultra-wealthy ?	D	2015	4
12885	Gerry Connolly	always enjoy visiting great discussion friend	D	2015	4
12886	Brendan Boyle	folks arc philadelphia ... great meeting	D	2015	4
12887	Rep. John Yarmuth	also says senate gop budget savings  lack specificity make difficult turn proposed cuts real deficit 	D	2015	4
12888	Adam Schiff	hagop yaylayian vosgan topalian antranig hayrabed maritza onnigian nerses shabaglian maritza onnigian #neverforget1915	D	2015	4
12889	Eleanor H. Norton	congrats dc native received eva murillo unsung hero award work victims rights	D	2015	4
12890	Steny Hoyer	says rs want provide freedom security brought brink shutdown	D	2015	4
12891	Ed & Workforce Cmte	sec #minesafety joseph main reports overall fatalities decreased industry compliance w msha  standards improved	D	2015	4
12892	Jackie Speier	#tbt first #equalpay speech women made cents dollar vs today don't spend place ladies	D	2015	4
12893	Adam Schiff	vahan manusadjian souren azirian matyos karachayirlian mihran khayan levon karachayirlian abrahm kasparian #neverforget1915	D	2015	4
12894	Chuck Schumer	sennett named judge daniel sennett pioneer settled helped build railroad auburn syracuse #nytownoftheday	D	2015	4
12895	Jose E. Serrano	way meet chair discuss federal housing issues help #nyc	D	2015	4
12896	G. K. Butterfield	lawmakers make wagers duke-wisconsin game	D	2015	4
12897	Adam Schiff	khatun kalousdian mardiros gevoglanian adrineh ghazelian abraham bilalian nazareth torosyan agavne jurukian #neverforget1915	D	2015	4
12898	Ed & Workforce Cmte	#studentsuccessact puts end obama admin  harmful education power grabs	D	2015	4
12899	Senator Ben Cardin	worth repeating need peace #baltimore	D	2015	4
12900	Rep. Keith Ellison	know prior agreements seen certain tpp titles convos w ustr concerned wages jobs	D	2015	4
12901	David E. Price	happy #earthday addressing climate change protecting environment public health imperative	D	2015	4
12902	Rep. Keith Ellison	#breaking six world powers reached agreement key elements framework contain iran's nuclear program  via ipad	D	2015	4
12903	Hakeem Jeffries	 proud support underpaid workers join together today across globe stand better future us #fightfor15	D	2015	4
12904	Amy Klobuchar	met w turkey growers avian flu outbreak poses risk humans impact growers economy mn nation turkeys	D	2015	4
12905	Rep. Don Beyer	happy 177th birthday john muir rt going mountains going home john muir	D	2015	4
12906	Senate Energy GOP	sec jewell tells alaskans grateful ak rdc exec dir rick rogers	D	2015	4
12907	Bernie Sanders	enough enough give vote	D	2015	4
12908	Joaquin Castro	keep eye twitter day today updates   tweeting using hashtag #dayonthehill	D	2015	4
12909	Steny Hoyer	spoke national fire emergency services dinner pay tribute firefighters first responders	D	2015	4
12910	Rep. Roybal-Allard	joined health graduate fellow araceli gutiérrez panel health equity promise zones morning	D	2015	4
12911	Sheila Jackson Lee	killing unarmed black man cries congress act without delay pass cadet act	D	2015	4
12912	Armed Services	bishop amendment passes via voice vote pending roll call vote #fy16ndaa	D	2015	4
12913	D Wasserman Schultz	fact #obamatownhall kids grow families parents work #workingfamilies	D	2015	4
12914	Sen. Maria Cantwell	continuing push #crudebyrail safety volatility standards #vancouver w first responders	D	2015	4
12915	Senate Energy GOP	american consumers industries benefited decline #energy costs	D	2015	4
12916	Gerry Connolly	breakfast w members #nato parliamentary assembly discussing russian aggression refugee crises iran defense spending commitments	D	2015	4
12917	Senate Energy GOP	live 10am hear admin's annual energy outlook watch #aeo2015	D	2015	4
12918	Steve Cohen	bipartisan med #marijuana bill keeps picking support gop rep justin amash new cosponsors	D	2015	4
12919	Rep. Kurt Schrader	it's time supreme court rule marriage equality #lovemustwin #lovecantwait	D	2015	4
12920	Rep. Keith Ellison	president insults hmmm	D	2015	4
12921	Jose E. Serrano	ahora uno en la para hablar sobre el tema de cuba usa youtube webcast ahora link	D	2015	4
12922	Mark Warner	enjoyed town halls employees #nova morning	D	2015	4
12923	David Cicilline	huge crowd event lincoln thx boys girls club great see	D	2015	4
12924	Bernie Sanders	rt think #tpp stopped #nofasttrack	D	2015	4
12925	Senator Chris Coons	congratulations today's delaware's jefferson awards foundation honorees making positive impact delaware	D	2015	4
12926	Sen. Jeanne Shaheen	wishing everyone new hampshire around country happy easter	D	2015	4
12927	Ruben Gallego	please watch rt join helping put end child abuse neglect #fivetoomany #az07	D	2015	4
12928	Steny Hoyer	video spoke house floor today congress  responsibility restore #votingrights act without delay	D	2015	4
12929	Senator Patty Murray	got questions climate change effects health use #askthesurgeongeneral get question 2:30 et	D	2015	4
12930	Luis V. Gutierrez	joy see extrordinary woman breaking barriers confirmed next attorney general congrats loretta lynch #confirmlynch	D	2015	4
12931	Dutch Ruppersberger	congrats great season let's go	D	2015	4
12932	Brendan Boyle	another great year comcast cares	D	2015	4
12933	Bernie Sanders	happening sen sanders	D	2015	4
12934	Rep. Keith Ellison	tom teacher year fair school minneapolis english lit	D	2015	4
12935	Richard Blumenthal	ready cheer go #huskies	D	2015	4
12936	Paul Tonko	aging #water infrastructure impacts economic development	D	2015	4
12937	Chellie Pingree	thanks heads meant say summit	D	2015	4
12938	Rep. Rick Larsen	obama addressing attendees arrival ceremony pm abe japan	D	2015	4
12939	D Wasserman Schultz	beautiful blanket sen troy heinert rosebud sioux reservation rep oglala sioux tribe	D	2015	4
12940	Rep. Ted Lieu	must #actonclimate that's ran congress climate change bill coming soon ...	D	2015	4
12941	Ed Markey	cannot allow denial prevail  thank recognizing armenian genocide occur	D	2015	4
12942	Sen. Jeanne Shaheen	want extend sincere congratulations attorney general lynch confirmation statement	D	2015	4
12943	Congressman Tim Ryan	nine best quotes one classic movies growing #fletch	D	2015	4
12944	David E. Price	great convo w parliamentary staff afghanistan kosovo nepal ukraine strengthening legislative resources	D	2015	4
12945	Carolyn  B. Maloney	hope special season surrounded love happy easter	D	2015	4
12946	Armed Services	mr rogers amendment passes voice vote pending recorded vote #fy16ndaa	D	2015	4
12947	Senator Patty Murray	closer look need murray  21st century worker tax cut tax code works	D	2015	4
12948	Ruben Gallego	spoke asu govt politics class college affordability neg impacts economy school debt #az07	D	2015	4
12949	Armed Services	strat package eb1 passes voice votes #fy16ndaa	D	2015	4
12950	Jackie Speier	offering amendment cut f 35s give money national guard #fy16ndaa	D	2015	4
12951	Adam Schiff	rebecca dersimonian hovnan doursounian shoushan doursounian simon dersimonian nargiz dersimonian avedis kevorkian #neverforget1915	D	2015	4
12952	Steny Hoyer	told press budget conf report able move forward expect cnte sequester harms natl economy disinvests future	D	2015	4
12953	Adam Schiff	gadar karanfilian dikran vartanyan kerop vartanyan manuel tanielian robert vartanyan barkev vartanyan #neverforget1915	D	2015	4
12954	Steny Hoyer	years ago us forces liberated #dachau 1st nazi concentration camp #neveragain must evil permitted must #neverforget	D	2015	4
12955	Earl Blumenauer	working long-term #transportation funding america falling apart behind	D	2015	4
12956	Rep. Jared Polis	glad hear launch today need bold bipartisan ideas tackle pressing econ issues	D	2015	4
12957	Rep. Kurt Schrader	thank colleague joining community lunch discuss immigration policy today	D	2015	4
12958	Lloyd Doggett	call san antonian trains blaring horns worked create quiet zone place	D	2015	4
12959	Amy Klobuchar	heartbreaking news #nepalquake thoughts prayers victims everyone affected	D	2015	4
12960	Rep. Betty McCollum	continue search survivors thoughts prayers people nepal	D	2015	4
12961	Gwen Moore	celebrating #cesarchavezday w alderman jose perez community leaders city hall	D	2015	4
12962	Sen. Maria Cantwell	sen maria cantwell spokane city leaders come together oil train tank car legislation via	D	2015	4
12963	Senator Ben Cardin	today national day chance celebrate yrs #1890landgrant schools ways theyve enriched country cc	D	2015	4
12964	David Cicilline	heading ira green tour great ri manufacturer	D	2015	4
12965	Eleanor H. Norton	beginning i'm starting day dc emancipation week speech series statehood house floor watch	D	2015	4
12966	Ed Markey	tell #scotus affirm #marriageequality #lovecantwait longer	D	2015	4
12967	Eleanor H. Norton	combating sexual assault roundtable witnesses sharing best practices recommendations #itsonus #saam	D	2015	4
12968	Jim Cooper	what's ecological footprint #earthday2015	D	2015	4
12969	Eleanor H. Norton	national backlash indiana's #rfra help defeat sen cruz  efforts block dc anti-discrimination bills	D	2015	4
12970	Steve Cohen	proud original cosponsor #endracialprofiling act w friends	D	2015	4
12971	Albio Sires	concluded day meeting commissioner fox discuss transportation funding	D	2015	4
12972	Ed & Workforce Cmte	know hunger affects children watch members discuss ways improve #childnutrition	D	2015	4
12973	Eleanor H. Norton	happy #earthday2015 today introduced bill nuclear disarmament using funds human enviro needs	D	2015	4
12974	David Cicilline	wonderful crowd annual fundraiser bid pieces hope get one	D	2015	4
12975	Steny Hoyer	look forward debuting series rail cars tomorrow proud secured federal funding cars	D	2015	4
12976	Brian Higgins	groups tables #livenf volunteer fair incl	D	2015	4
12977	Chuck Schumer	congratulations #pulitzerprize editorial cartooning #buffalo	D	2015	4
12978	Senator Chris Coons	kicked comcast cares day welcoming volunteers families william penn hs #ccares #netde	D	2015	4
12979	Bernie Sanders	watch sen bernie sanders tomorrow morning 9amet	D	2015	4
12980	D Wasserman Schultz	great time talking two favorite things democratic policies #demwomen	D	2015	4
12981	Senator Patty Murray	murray launches #hfanow share story  hear workers biz owners need paid sick days	D	2015	4
12982	Claire McCaskill	geeky nerdy happy figuring new apple watch haters expensive one feel like dick tracy talking one staff	D	2015	4
12983	Adam Schiff	khoren kinadjian shahmihram kinadjian vahharam kinadjian kaspar santourian maretdhza hamalian victoria kotchakian #neverforget1915	D	2015	4
12984	Appropriations-Dems	offers amendment remove divisive riders hurt environment jeopardize bill's prospects enactment	D	2015	4
12985	Senator Joe Manchin	proud support #jvta today past time act stop travesty thats plaguing society #endtrafficking	D	2015	4
12986	Rep. Ed Perlmutter	great questions #mountainrangehs's #apgovernment class	D	2015	4
12987	Rep. Betty McCollum	thank support national park wilderness water protection act	D	2015	4
12988	Paul Tonko	says albany lost 8m gallons water main break time fund local h2o systems	D	2015	4
12989	David Cicilline	also proud co-sponsor family medical leave inclusion act provide leave domestic partners #leadonleave	D	2015	4
12990	Rep. Keith Ellison	it's good say good good even good needed	D	2015	4
12991	Rep. Bobby Scott	honored participate research symposium ugly truth behind human trafficking morning	D	2015	4
12992	Rep. Emanuel Cleaver	honored part lincoln university founders day luncheon congratulations honorees	D	2015	4
12993	Rep. Rick Larsen	 magic #disney #chittychittybangbang pretty much	D	2015	4
12994	Bernie Sanders	every candidate president got answer one simple question	D	2015	4
12995	Jose E. Serrano	way early interview discuss puerto rican historical issues	D	2015	4
12996	Chuck Schumer	true heroism ft hood nyer maj patrick miller honored monday	D	2015	4
12997	Ed & Workforce Cmte	school nutrition experts call increased flexibility #childnutrition programs	D	2015	4
12998	Rep.Grace Napolitano	always great recognize sgv's unsung heroines annual women year ceremony	D	2015	4
12999	Brendan Boyle	standing right side history stand #marriageequality #lovecantwait	D	2015	4
