	name	tweet	affiliation	year	month
47339	Nancy Pelosi	outrageous protecting suspected terrorists  ability walk gun store buy lethal weapons	D	2015	12
47340	Paul Tonko	tks highlighting benefits capital region community sees embrace differences	D	2015	12
47341	Bonnie WatsonColeman	rise strong support amendment strongly urge adoption	D	2015	12
47342	Rep. Jared Polis	new policy still puts stereotypes public health fda assess risks based science stigma	D	2015	12
47343	Rep. Diana DeGette	last time #co added federal judgeship ran article #orwell's  #fedcourttimemachine	D	2015	12
47344	Lloyd Doggett	joined today discuss ways improve affordable care act cut rx drug prices	D	2015	12
47345	Rep. Debbie Dingell	following reports surgeries resumed ann arbor va seeking answers patient safety	D	2015	12
47346	Bernie Sanders	republicans must end witch-hunt planned parenthood provides critical health care millions americans #standwithpp	D	2015	12
47347	Rep. Ted Lieu	thrilled released proposed rule ban tanning-bed use yrs old read	D	2015	12
47348	Amy Klobuchar	need see amazing full-court buzzer-beating shot congrats oman oman austin packers	D	2015	12
47349	Gwen Moore	bet billionaires thought buying election going walk park much #sorrynotsorry	D	2015	12
47350	Rep. Don Beyer	happy work support inclusion national oceans coastal security act final omnibus package	D	2015	12
47351	Chuck Schumer	walter hunt whose many inventions included essentials like safety pin streetcar bell born martinsburg #nytownoftheday	D	2015	12
47352	Steny Hoyer	take advantage #cybermonday signing quality affordable health care coverage	D	2015	12
47353	Senator Chris Coons	wishing happy anniv yrs you've worked hard-to-reach at-risk people invested african-led development projects	D	2015	12
47354	SenateEnergyDems	aspects working need improve funding levels sustainable #nps100	D	2015	12
47355	D Wasserman Schultz	one thing clear need president protect progress beyond president stage tonight #demdebate	D	2015	12
47356	Sen Dianne Feinstein	statement senate republicans blocking bill keep firearms hands terrorists	D	2015	12
47357	David Cicilline	stopped holiday party bernon apartments woonsocket	D	2015	12
47358	Gerry Connolly	happy first night #chanukah	D	2015	12
47359	US Rep E.B.Johnson	#fdr said 12/7  day live infamy  today honor heroes remember perils war #pearlharbor	D	2015	12
47360	Sen. Maria Cantwell	residents environment coastal economies taxpayers cannot afford repeat deepwater horizon disaster	D	2015	12
47361	Senator Bob Menendez	know 3.5 american citizens #puertorico affected #prdebtcrisis congress must part take #actionforpr	D	2015	12
47362	Senate Energy GOP	congressional leaders agree lift year ban #oil #exports via	D	2015	12
47363	Chuck Schumer	remembering lost pearl harbor yrs ago today service memory never forgotten #pearlharbor74	D	2015	12
47364	Rep. Stephen Lynch	one area found significant bipartisan agreement subject today  hearing  visa waiver program	D	2015	12
47365	Sen Dianne Feinstein	voted omnibus spending bill tax extenders nation well-served fiscal certainty	D	2015	12
47366	Senator Joe Manchin	applaud wvha taking impt step prevent pill shopping opioid abuse #wv story	D	2015	12
47367	Amy Klobuchar	wanted share story yesterday's beer merger hearing need keep competition tap consumers brewers	D	2015	12
47368	Bernie Sanders	pope right said climate change getting worse unless act limits suicide #cop21	D	2015	12
47369	Sandy Levin	today last day sign health coverage beginning jan don't miss chance #getcovered	D	2015	12
47370	SenateEnergyDems	terrorist organizations target #oil need continue diversify #energy sources	D	2015	12
47371	Albio Sires	happy hanukkah #nj08 sending best wishes everyone celebrate friends family	D	2015	12
47372	Brian Higgins	happening information session hooker chemical employees families staff niagara falls	D	2015	12
47373	Richard Blumenthal	#standwithpp dedicated professionals deliver quality health care millions americans	D	2015	12
47374	Eliot Engel	must #actonclimate health communities strength economy future world time get board	D	2015	12
47375	Rep. Gene Green	pres signed #everystudentsucceeds act ensuring equal access education students #esea	D	2015	12
47376	Luis V. Gutierrez	voted #omnibus govt funding bill	D	2015	12
47377	Lloyd Doggett	rightly notes climate change make dangerous situations dangerous	D	2015	12
47378	Senate Energy GOP	america's energy resources asset must leverage improve national security economy #oil #exports	D	2015	12
47379	Sen Dianne Feinstein	morning senate judiciary committee approved amendment 16-4 ensure never bar individuals u based religion	D	2015	12
47380	Nita Lowey	new hiv infections since aids-related deaths reduced since funding pepfar #wad2015	D	2015	12
47381	Rep. Frank Pallone	report #climatechange #sealevelrise coastal communities danger time #actonclimate	D	2015	12
47382	Senator Jon Tester	press holds folks accountable i'm proud support legislation promotes #pressfreedom #mtpol	D	2015	12
47383	Steny Hoyer	ring health security  visit 1/15 coverage beginning 2/1 #getcovered	D	2015	12
47384	Senator Patty Murray	bipartisan plan makes much-needed improvements fix current federal education law via #essa #fixnclb	D	2015	12
47385	Brian Higgins	74th anniversary #pearlharbor remember served attack like earl wickett south buffalo	D	2015	12
47386	Al Franken	proud hand yesterday #potus signed #essa law	D	2015	12
47387	Jerry McNerney	thoughts w fellow californians san bernardino police responding active shooter scene	D	2015	12
47388	Rep. Emanuel Cleaver	kc  world war museum breaks attendance records via	D	2015	12
47389	Amy Klobuchar	year ago process began normalize cuba relations progress made restore flights next pass bipartisan bill lift embargo	D	2015	12
47390	Rep. Debbie Dingell	nat'l resources hearing-pleased we're discussing support celebrate 100th year	D	2015	12
47391	Rep. Frank Pallone	icymi signed bill law #banthebead keep plastic pollution water via	D	2015	12
47392	Chuck Schumer	republicans try undermine women  constitutionally protected right make choices body #standwithpp	D	2015	12
47393	Ed Markey	stand w colleagues millions americans support commonsense reforms #stopgunviolence time action	D	2015	12
47394	Senator Patty Murray	murray studies show kids set foot kindergarten already developed foundation determine learning follows #essa	D	2015	12
47395	Armed Services	wapo fighting terrorism patience virtue	D	2015	12
47396	Rep. John Sarbanes	tune -->	D	2015	12
47397	Gerry Connolly	please help support #stopgunviolence add #twibbon	D	2015	12
47398	Sandy Levin	ted wahby incomparable people's person deeply personally missed many us	D	2015	12
47399	Senate Energy GOP	10am take look centennial maintenance backlog watch ?	D	2015	12
47400	Rep. Don Beyer	today would like highlight thousands muslims made great contributions society way life	D	2015	12
47401	Senator Jeff Merkley	looking forward representing usa #cop21  #climatechange global problem requires global solution	D	2015	12
47402	Chuck Schumer	icymi yesterdays recap victories must pass budget bill good news #middleclass	D	2015	12
47403	Senate Energy GOP	#alaska utilities prepping interior energy project via	D	2015	12
47404	Rep. Marcia L. Fudge	today wishing wonderful holiday season #happyholidays	D	2015	12
47405	Armed Services	obama  defense secretaries isis strategy 1st think 4th say secdef #hasc tmrw	D	2015	12
47406	Rep. Don Beyer	see virginia stacks must #actonclimate	D	2015	12
47407	Rep. Marcia L. Fudge	anniversary ratification bill rights day let us recommit strengthening democracy #restorethevote	D	2015	12
47408	Joaquin Castro	unjustifiably beat man paralysis get five day suspension fbi san antonio looking case	D	2015	12
47409	D Wasserman Schultz	fellow republicans running president would follow example	D	2015	12
47410	Michael F. Bennet	know big heart  love meet one co  heroes #delaneymeettaylor	D	2015	12
47411	Rep. Emanuel Cleaver	approximately women relied planned parenthood health center care lifetime #standwithpp	D	2015	12
47412	Congressman Tim Ryan	world looks like without government policies keep air water clean #climatechange	D	2015	12
47413	Sen. Debbie Stabenow	#michigan fortunate many exceptional students want serve country military service	D	2015	12
47414	Chuck Schumer	thanks especially responders firefighters police vets union workers emts walked halls congress plead case	D	2015	12
47415	Ed Markey	ny resolution ensuring last ever see headline must end crisis	D	2015	12
47416	House OversightDems	drug addiction knows boundaries	D	2015	12
47417	Bernie Sanders	nation always refuge oppressed need take steps protect children families cast	D	2015	12
47418	Paul Tonko	equating mental illness violence harms us	D	2015	12
47419	Rep. Rick Larsen	cannot return days votes mattered #restorationtuesday #restorethevote	D	2015	12
47420	Rep. Don Beyer	thank incredible class fall interns interested applicants apply online	D	2015	12
47421	Bernie Sanders	living rigged economy corporate profits soar millions children live poverty	D	2015	12
47422	Rep. Keith Ellison	sniping helping ppl refocus #justice4jamar grand jury also point safety important	D	2015	12
47423	Senate Energy GOP	next century also connecting next generation parks #npscentennial	D	2015	12
47424	Rep. Roybal-Allard	happy #kwanzaa hope year  celebration memorable one	D	2015	12
47425	Rep. Rick Larsen	businesses sizes depend #eximbank help sell goods overseas create jobs home #exim4jobs	D	2015	12
47426	SenateEnergyDems	can't afford risk well control rule move forward	D	2015	12
47427	Brian Higgins	great see community coming together give seniors home estates	D	2015	12
47428	Amy Klobuchar	you're welcome	D	2015	12
47429	Donald Norcross	makes changes #veterans choice doesn't go far enough #news release reaction	D	2015	12
47430	Sen. Maria Cantwell	vice-chairman #tulalip tribes glen gobin cantwell indian affairs committee hearing tribal law order act	D	2015	12
47431	Senator Joe Manchin	pleased bipartisan gone act passed senate cut wasteful government spending longer serves american people	D	2015	12
47432	Hakeem Jeffries	criminal justice reform agenda continues move forward ?	D	2015	12
47433	Senator Jack Reed	cooperation coordination action key addressing global #climatechange u must lead example #cop21	D	2015	12
47434	Senator Chris Coons	important piece need honor every hero ebola epidemic #tackleebola	D	2015	12
47435	D Wasserman Schultz	marriage equality meaningful action climate reminder inspiring humanity	D	2015	12
47436	Senator Joe Manchin	1st years senate congress finally passed bipartisan long-term highway fix	D	2015	12
47437	Rep. Rick Larsen	find instagram see people sights washington  2nd district	D	2015	12
47438	Rep. Norma Torres	happy festivus rest us ? ?	D	2015	12
47439	US Rep E.B.Johnson	today #askanastronaut wished hbd	D	2015	12
47440	Steve Cohen	busy year #congress passed #omnibus tax breaks #highway bill #education bill proud serve 9th district	D	2015	12
47441	Senate Energy GOP	i've championed end us #oil export ban years b c it's necessary policy reform	D	2015	12
47442	Rep. Hank Johnson	today commemorates 150th anniversary ratification #13thamendment u constitution	D	2015	12
47443	Ways and Means Dems	2:00 pm et w democratic members host hearing access medicines #tpp info	D	2015	12
47444	RepBThompson	today along colleagues congressional progressive caucus opportunity 	D	2015	12
47445	Rep. Ted Lieu	rep lieu lead letter signed members asking oil ceo's answers climate science #actonclimate	D	2015	12
47446	Chuck Schumer	lincoln roosevelts kennedys outfiting presidents w #madeinny ties	D	2015	12
47447	Senator Chris Coons	students across delaware rely #perkinsloans help pay costs higher ed #saveperkinsnow	D	2015	12
47448	Congressman Tim Ryan	74th #pearlharbor anniversary always remember lives lost answered call duty	D	2015	12
47449	Senate Energy GOP	great recap abt #capitolchristmastree #alaska anna year-old soldotna native helped light tree	D	2015	12
47450	Rep. Betty McCollum	individuals fbi's terrorist watch list able purchase guns watch speech floor	D	2015	12
47451	Eliot Engel	wishing healthy #happyhanukkah everyone celebrating first night festival lights	D	2015	12
47452	Senator Chris Coons	aren't already tmrw last day #getcovered new year  enroll health insurance midnight trmw	D	2015	12
47453	Steve Cohen	beautiful day #memphis great music venue greater.thomasboggs drummer box tops helped get going	D	2015	12
47454	Carolyn  B. Maloney	thought sandy hook would turning point faces still couldn't convince congress act	D	2015	12
47455	Mark DeSaulnier	last yrs 2,000+ suspects fbi terrorist watchlist bought weapons u congress must close #terroristloophole	D	2015	12
47456	Eleanor H. Norton	dc win predict read newsletter find	D	2015	12
47457	Senate Energy GOP	chair checking committee christmas tree #capitolchristmastree	D	2015	12
47458	Mark Warner	signed amicus brief filed supreme court supporting president's executive actions immigration	D	2015	12
47459	US Rep E.B.Johnson	essential ensure funding nation's roads highways #transportationbill	D	2015	12
47460	Michael F. Bennet	thanks colorado track ? makes journey around world follow along	D	2015	12
47461	Senator Jeff Merkley	great work w rapid response thanks vancouver fd sending support	D	2015	12
47462	Jose E. Serrano	supports #congress #actionforpr address #prdebtcrisis sign agree #pragenda #actionforpr	D	2015	12
47463	Rep. Diana DeGette	 avoids shutdown  never good enough  time #congress aim higher address needs american people	D	2015	12
47464	Jim Himes	today terrific team child family guidance center #bridgeport	D	2015	12
47465	Senator Jack Reed	thx doctors nurses staff pvd community health center hosting today making ri healthier place	D	2015	12
47466	Sen. Maria Cantwell	cantwell today  progress reinforces american international competitiveness generate jobs boost economy #exim	D	2015	12
47467	Ed & Workforce Cmte	watch live begins hearing impact  fiduciary proposal need bipartisan leg solution	D	2015	12
47468	Chuck Schumer	day river try roscoe's spirits #nybrew #nytownoftheday	D	2015	12
47469	Senate Energy GOP	murkowski many seasoned #offshore production veterans submitted comments concerns abt well control rule proposed	D	2015	12
47470	D Wasserman Schultz	gop candidates spewed un-american policies would take us back mccarthy era unfit presidency #gopdebate	D	2015	12
47471	G. K. Butterfield	want hear important dial telephone town hall 888-400-9342	D	2015	12
47472	Rep. Joe Crowley	words matter actions matter anyone seeking public office country shouldn't stoking flames hate	D	2015	12
47473	Ed Markey	#otd bedrock #endangeredspeciesact signed law #esa helps ? prevent species extinction ? support economy jobs	D	2015	12
47474	Nita Lowey	deeply saddened nypd detective staff sergeant joseph lemm w harrison killed afghanistan yesterday	D	2015	12
47475	Bernie Sanders	cannot let students leave school burdensome mountain debt public colleges universities tuition-free	D	2015	12
47476	Rep. Emanuel Cleaver	today enrollment deadline new coverage start jan #getcovered	D	2015	12
47477	Sen. Debbie Stabenow	deeply saddened passing dear friend ted wahby decades served macomb families distinction greatly missed	D	2015	12
47478	Sen. Jeanne Shaheen	thank inviting speak women-owned small businesses reach fed contracts goal	D	2015	12
47479	Sen. Maria Cantwell	breaking cantwell murray secure permanent state local sales tax deduction washington families ending decade uncertainty	D	2015	12
47480	Rep. Frank Pallone	great time nj state building construction trades council annual holiday celebration	D	2015	12
47481	Senator Patty Murray	murray sales tax deduction wa families finally treated fairly get tax certainty deserve	D	2015	12
47482	Brian Higgins	via niagara airman meets man saved cpr receives medals	D	2015	12
47483	Ed Markey	thank you're inspiring dedication protecting planet future generations #cop21	D	2015	12
47484	Debbie Stabenow	question qualified keep country safe #demdebate	D	2015	12
47485	Rep. Don Beyer	makes clear time elected leaders stand american people say	D	2015	12
47486	Bonnie WatsonColeman	need moments silence memorials must remember #sandyhook preventing gun violence	D	2015	12
47487	Senate Energy GOP	exporting us #oil means ? economic prosperity ? us #jobs ? lower trade deficit ?	D	2015	12
47488	Mark DeSaulnier	tune see sign every student succeeds act law est law reauthorize #esea	D	2015	12
47489	Rep. Terri A. Sewell	celebrating 60th anniversary montgomery bus boycott cbc chairman	D	2015	12
47490	Hakeem Jeffries	happy hanukkah	D	2015	12
47491	Gwen Moore	1970s 1980s support funding bipartisan even issue abortion became increasingly polarized	D	2015	12
47492	Senate Energy GOP	good look yesterday's hearing terrorism #oil market via	D	2015	12
47493	Bernie Sanders	three four largest banks larger today bailed they're big fail they're big exist	D	2015	12
47494	Bernie Sanders	going provide free tuition public colleges universities imposing tax wall street speculation	D	2015	12
47495	Joaquin Castro	alice munro's nettles published dec memorable short story i've read new yorker #mytny	D	2015	12
47496	Senate Energy GOP	bipartisan #energy bill sportsmen's bill fund maintenance ?	D	2015	12
47497	Rep. Norma Torres	thoughts w families michael wetzel nicholas thalasinos sierra clayborn  last #sanbernardino victims laid rest #sbstrong	D	2015	12
47498	Amy Klobuchar	held event soaring cost prescription drugs i've introduced bipartisan legislation reduce burden families	D	2015	12
47499	Steve Cohen	loved meadowlark.great memories great player entertainer.have autographed ball lemon et.al	D	2015	12
47500	Rep. Nydia Velazquez	chag semeach best wishes friends celebrating hanukkah	D	2015	12
47501	Sen. Debbie Stabenow	time congress act	D	2015	12
47502	Bernie Sanders	must tell republicans cut social security benefits elderly disabled veterans must expand benefits	D	2015	12
47503	Senate Energy GOP	omnibus devotes greater resources fire prevention hazardous fuels reduction	D	2015	12
47504	Jerry McNerney	mary visited el dorado market get tamales #christmas jorge owner showed us make masa	D	2015	12
47505	Rep. Don Beyer	wrote frequently appears colbert report	D	2015	12
47506	Ed Markey	say #gop colleagues it's time stop denying science start deploying solutions #actonclimate	D	2015	12
47507	Ruben Gallego	cost inaction born thousands mourning families across country #nomoresilence	D	2015	12
47508	Rep. Terri A. Sewell	fully support lawsuit filed greater birmingham ministries alabama naacp challenging alabama's photo id law #restorethevote	D	2015	12
47509	Rep. Brendan Boyle	press conference #takeactiononpuerto riconow	D	2015	12
47510	Senator Chris Coons	want see weapons shipments stopped sanctions bad actors iran want american people world see	D	2015	12
47511	Ways and Means Dems	read statement house floor ahead vote conference report trade customs legislation	D	2015	12
47512	Senator Jack Reed	tonight pres obama discussed threat terrorism must protect american ppl statement	D	2015	12
47513	Gerry Connolly	perfect weather 41st annual holiday parade	D	2015	12
47514	Gwen Moore	voters want bomb #agrabah poll makes abundantly clear indeed #awholenewworld	D	2015	12
47515	Luis V. Gutierrez	help us wish #happybirthdayrepgutierrez	D	2015	12
47516	Joaquin Castro	met french ambassador nations  security cooperation efforts combat isis	D	2015	12
47517	Eliot Engel	must stop blocking roberta jacobson us ambassador #mexico countries deserve better	D	2015	12
47518	Donald Norcross	don't let fly planes shouldn't let #terrorism watch list buy #guns #closetheloophole	D	2015	12
47519	Rep. Marcia L. Fudge	president obama deliver remarks sign every student succeeds act minutes watch live #essa	D	2015	12
47520	Rep. Zoe Lofgren	i'm asking q's abt dhs policy towards tor relays library nh pressured shut	D	2015	12
47521	Rep. Emanuel Cleaver	must #restorethevote disenfranchised #restorationtuesday	D	2015	12
47522	Chuck Schumer	planned parenthoods underserved areas without adequate access community health centers care #standwithpp	D	2015	12
47523	Rep. Frank Pallone	today #aca deadline jan coverage #getcovered	D	2015	12
47524	Rep. Diana DeGette	#firstdayofwinter #co's mountains calling	D	2015	12
47525	Lloyd Doggett	covered efforts combat soaring drug prices read full story	D	2015	12
47526	Ed & Workforce Cmte	house-senate #esea proposal protects state local autonomy standards #nclb #essa	D	2015	12
47527	Congressman Tim Ryan	secretary defense opens military combat jobs women long overdue news servicewomen courageously serving nation	D	2015	12
47528	Earl Blumenauer	ready watch take #mlscup w win sunday #onwardrosecity #rctid	D	2015	12
47529	Sandy Levin	duty defend protect #humanrights people countries #humanrightsday	D	2015	12
47530	Armed Services	strategic forces hearing delayed due votes house floor stay tuned #hasc	D	2015	12
47531	Senator Joe Manchin	let us always mark date dec pay homage brave americans lost infamous december morning #pearlharbor	D	2015	12
47532	Mark Warner	staffers office bringing foot fraser fir x-mas tree mt rogers tree farm grayson county va	D	2015	12
47533	Adam Schiff	lighting first candle menorah evening hope begins wonderful hannukah celebration family happy hannukah	D	2015	12
47534	Rep. Joe Courtney	westford hill ashford featured nyt piece craft distillers connecticut	D	2015	12
47535	Rep. Debbie Dingell	giving back greatest gift spread kindness generosity #givingtuesday supporting causes charities care	D	2015	12
47536	Senator Chris Coons	since #perkinsloans helped low-income students access #highered #saveperkinsnow	D	2015	12
47537	Amy Klobuchar	happy hanukkah jewish friends wish family joy year's festival lights	D	2015	12
47538	Amy Klobuchar	proud mn one top states people volunteering help communities	D	2015	12
47539	Chuck Schumer	ny craftsmen finest check pieces watson woodworking watson ny #nytownoftheday	D	2015	12
47540	Rep. Marcia L. Fudge	rosa parks life work reminder far still must go achieve full equality justice america fight continues	D	2015	12
47541	Sen Dianne Feinstein	 confront climate change head-on planet faces catastrophe hope #parisclimateconference yields bold results #actonclimate	D	2015	12
47542	Michael F. Bennet	bill provides number benefits colorado  economy environment	D	2015	12
47543	Bonnie WatsonColeman	thrilled nations approved #parisagreement huge step toward saving planet	D	2015	12
47544	Donald Norcross	months july agreement report questions deal panel says iran violated missile test ban	D	2015	12
47545	Rep. Gene Green	deadline #getcovered jan extended dec visit call 1-800-318-2596 #aca #acaworks	D	2015	12
47546	David Cicilline	#tbt first constituent newsletter october member rhode island general 	D	2015	12
47547	Sen. Maria Cantwell	permanent sales-tax deduction big win washington residents	D	2015	12
47548	Senator Patty Murray	 heard many women men tired women  health undermined threatened used political football ... murray	D	2015	12
47549	Senate Energy GOP	nation  wildfire epidemic serious challenge demands attention every one us	D	2015	12
47550	Rep Cedric Richmond	fielding questions students ursuline brother martin	D	2015	12
47551	Bernie Sanders	defunding planned parenthood part long-term smear campaign people want deny women right control bodies	D	2015	12
47552	Senator Ben Cardin	republicans try undermine women  constitutionally protected right make choices body #standwithpp	D	2015	12
47553	Gerry Connolly	former ffx city mayor john mason annual holiday party thanks john jeanette opening home	D	2015	12
47554	Armed Services	live us strategy syria iraq implications region testify watch	D	2015	12
47555	D Wasserman Schultz	#demdebate breath fresh air compared #gopdebate don't take word	D	2015	12
47556	Sen. Maria Cantwell	thoughts prayers #sanbernadino enough gun violence  new normal	D	2015	12
47557	Paul Tonko	astounding gun loophole allowed 2,000 suspects fbi terrorist watchlist buy guns u past years	D	2015	12
47558	Rep. Emanuel Cleaver	thanks #fruitcake stopping today	D	2015	12
47559	Jerry McNerney	interesting cutting edge research brain trauma response thanks educational tour	D	2015	12
47560	Rep. Joe Courtney	cosponsors house repeal #cadillactax cosponsors legislation #fightthe40	D	2015	12
47561	Rep. Norma Torres	happy #nationalbrownieday nuts v nuts debate rages say make sure  sticky	D	2015	12
47562	Senator Jack Reed	students deserve access high-quality education resources need succeed glad support #essa	D	2015	12
47563	Mark DeSaulnier	pleased provision protect drivers dangerous guardrails included final #highwaybill	D	2015	12
47564	Jerry McNerney	looking forward insightful engaging discussion neuroscience research w students today's town hall event	D	2015	12
47565	Senator Patty Murray	students chance learn strengthen workforce nation grows stronger murray #essa	D	2015	12
47566	Sen Dianne Feinstein	american consumers benefit #cleanpowerplan  average family saves energy bill #actonclimate	D	2015	12
47567	Rep. Norma Torres	... butcher mad bc ran meat well who's fault christmas doesn't come rain check	D	2015	12
47568	Rep. Susan Davis	know ed prevention prgms work let  pass medicare #diabetes prevention act extend seniors	D	2015	12
47569	Rep. Stephen Lynch	working increase accountability #faa ensure community health wellness taken account decision making	D	2015	12
47570	Rep. Ted Lieu	today committee held hearing legislation support veterans need l county	D	2015	12
47571	Senator Jeff Merkley	ty tireless leadership bringing together bipartisan coalition move past broken child left behind act #essa	D	2015	12
47572	Rep. Pete Aguilar	glad join friend members baitul hameed mosque blood drive afternoon	D	2015	12
47573	Rep. Roybal-Allard	glad #eximbank back business still work do:	D	2015	12
47574	Senator Patty Murray	students chance learn strengthen workforce nation grows stronger #essa	D	2015	12
47575	Rep. Frank Pallone	new year i'm committed working #endgunviolence time pass common sense lifesaving legislation prevent gun violence	D	2015	12
47576	Rep. John Sarbanes	#noriders give big-money special interests even power washington -->	D	2015	12
47577	Jim Himes	question congress #thoughtsandprayers thanks else got #sanbernadino	D	2015	12
47578	Bernie Sanders	must keep country safe without undermining constitutional privacy rights make us free #gopdebate	D	2015	12
47579	Steve Cohen	third yard rushing game year td's season run old man run #memphistigers best rb #nfl class act	D	2015	12
47580	Sen. Jeanne Shaheen	want wish everyone new hampshire across country happy holiday season	D	2015	12
47581	Chuck Schumer	happy festivus anyone may proud member  rest us  #festivus #featsofstrength	D	2015	12
47582	Brendan Boyle	rick santorum subscriber	D	2015	12
47583	Rep. Kurt Schrader	glad see senate pass every student succeeds act it's high time fixed flawed policies child left behind #esea	D	2015	12
47584	US Rep E.B.Johnson	mona yacoubian must help nurture communities tend challenges #womenforworldpeace	D	2015	12
47585	D Wasserman Schultz	whether win lose  donald trump  republican party #factivists	D	2015	12
47586	Sen. Maria Cantwell	bill would direct complete #doppler radar gap study develop plan fill gaps #doppler radar coverage 2/2	D	2015	12
47587	Bonnie WatsonColeman	asked esea letters twitter calls office i'm answering #youaskianswer	D	2015	12
47588	Congressman Tim Ryan	youngstown community school cutting edge congratulations community leaders	D	2015	12
47589	Rep.Grace Napolitano	unthinkable violence carried center whose employees serve people w developmental disabilities #sanbernardino	D	2015	12
47590	Rep. Don Beyer	put heavier demands oceans coasts day find need #oceanplanning	D	2015	12
47591	Brian Higgins	don't forget info session tomorrow niagara falls details hooker chemical sec designation	D	2015	12
47592	Rep. Debbie Dingell	holiday #tbt #citrusbowl w vs .  . looking repeat next wk	D	2015	12
47593	Brian Higgins	pleased announce buffalo host conference june	D	2015	12
47594	Steny Hoyer	today last day #medicare open enrollment  midnight tonight review options sign	D	2015	12
47595	Bernie Sanders	bernie meets bernie bear	D	2015	12
47596	Bernie Sanders	want liked everybody comes time take establishment part establishment	D	2015	12
47597	Earl Blumenauer	angels heard high	D	2015	12
47598	Armed Services	guys strategy make ... white house decision send troops iraq syria #hasc	D	2015	12
47599	Bernie Sanders	must read pharma bro's latest move targets latinos	D	2015	12
47600	Senator Patty Murray	murray's fight increased investments wa's hanford cleanup brings big win federal spending bill #omnibus	D	2015	12
47601	Brian Higgins	assistance firefighters grant application period open january via	D	2015	12
47602	SenateEnergyDems	lands covered #anilca federal lands national interest	D	2015	12
47603	Brian Higgins	according ceo conf bring 1k visitors 2m economic impact	D	2015	12
47604	Ways and Means Dems	10:30 et w democratic members host hearing investment chapter #tpp info ?	D	2015	12
47605	Chuck Schumer	 forget thank america  favorite captain week  cheering tonight #onlyoneabby	D	2015	12
47606	Ed Markey	winners #gop effort lift oil export ban #bigoil china losers us consumers natl security #omnibus	D	2015	12
47607	Rep. Marcia L. Fudge	interested reading #esea conference report read online	D	2015	12
47608	Rep. John Yarmuth	yrs since #newtown tragedy 90k died 200k harmed gun violence must stand gun lobby #honorwithaction	D	2015	12
47609	Rep. Frank Pallone	paid respects ben gorcey today helped many people long branch community he'll missed	D	2015	12
47610	Bernie Sanders	immigrant detention deportation machine resulted unjust policy separating hundreds thousands families must end	D	2015	12
47611	Bernie Sanders	scientific community could clearer climate change real man-made causing severe damage longer ignore	D	2015	12
47612	Chuck Schumer	proud yr ago congress stepped passed important legislation better future people disabilities #ableact	D	2015	12
47613	D Wasserman Schultz	right around corner i'm ready work hard elect democrats around country  that's #mondaymotivation	D	2015	12
47614	Sen. Jeanne Shaheen	vote republican  aca repeal defunding bill vote deny granite staters access health care	D	2015	12
47615	Rep. Frank Pallone	first night #festivaloflights warm wishes celebrate #hanukkah festive happy holiday	D	2015	12
47616	Rep. Frank Pallone	signed bill #banthebead law major victory u waterways environment	D	2015	12
47617	Rep. Brendan Boyle	h r foreign individual traveled iraq syria within past years may participate expedited us visa waiver program	D	2015	12
47618	Adam Schiff	facet struggle pointed muslim community home abroad must chief ally	D	2015	12
47619	Sen Dianne Feinstein	great news congress reauthorized ex-im bank resume helping small businesses grow create jobs	D	2015	12
47620	Richard Blumenthal	remembering men women kept us free laying america proud grateful #waa2015	D	2015	12
47621	Gwen Moore	seeing #laquanmcdonald video told following   happen america 	D	2015	12
47622	Eleanor H. Norton	provision #omnibus opens cap hill sledding ready go sledding kids	D	2015	12
47623	Senate Energy GOP	today 35th anniversary #anilca tomorrow take look law #alaska	D	2015	12
47624	Senate Energy GOP	tough #arctic conditions regulations justify flexible #offshore #oil leasing	D	2015	12
47625	Congressman Tim Ryan	happy see director michael schwarz attempts answer eat	D	2015	12
47626	Senator Jack Reed	celebrating importance childhood literacy passage prescribe book act w kids doctors	D	2015	12
47627	Joaquin Castro	great meet folks greater austin council morning	D	2015	12
47628	Paul Tonko	don't trust somebody board train would trust gun #nomoresilence	D	2015	12
47629	Chuck Schumer	oh wow	D	2015	12
47630	Sen. Maria Cantwell	prioritize high frequency radar areas w dangerous #waterways like washington state wa coast currently lacks coverage 3/4	D	2015	12
47631	US Rep E.B.Johnson	voices excluded shall go unheard share story using #restorationtuesday #restorethevote	D	2015	12
47632	Rep. Kurt Schrader	wishing celebrating championship win today parade portland safe fun time congrats timbers	D	2015	12
47633	Nancy Pelosi	congress must act protect americans close loophole arms terrorists deadly weapons #endgunviolence	D	2015	12
47634	Jim Himes	joining colleagues house gun task force hearing #gunviolence enough enough #gunsense	D	2015	12
47635	Rep. Rick Larsen	follow work serving washington's 2nd district lens instagram	D	2015	12
47636	Dutch Ruppersberger	merry christmas family	D	2015	12
47637	G. K. Butterfield	telephone town hall underway want help folks first district get back work call 888-400-9342	D	2015	12
47638	Donald Norcross	35th anniversary superfund need address polluted sites nationwide #replenishsuperfund	D	2015	12
47639	Rep. Stephen Lynch	tune pm newscast interview discuss #amtrak #railsecurity	D	2015	12
47640	Rep. Emanuel Cleaver	congratulations cairo santos longest field goal season put right half	D	2015	12
47641	Steny Hoyer	signed quality affordable health care coverage head #getcovered	D	2015	12
47642	Ed & Workforce Cmte	commends leadership effort replace #nclb #esea #essa	D	2015	12
47643	Senator Patty Murray	murray amdt strike language defund support women  health care republican colleagues pushed aside	D	2015	12
